time,AHL,LasR_mRNA,LasR,GFP_mRNA,GFP,LasR.AHL,IPTG_LasR
1533.5,1e-09,10.7283557913,4342.36787061,1.17517424902e-05,0.000343528890763,59.9626802092,-7.09094521333e-05
1533.6,1e-09,10.7283566447,4342.50248532,1.17517434792e-05,0.000343529106686,59.9696281055,-7.09131406676e-05
1533.7,1e-09,10.7283574976,4342.63708447,1.17517444677e-05,0.000343529322495,59.9765762171,-7.09168290263e-05
1533.8,1e-09,10.72835835,4342.77166806,1.17517454556e-05,0.00034352953819,59.9835245441,-7.09205172095e-05
1533.9,1e-09,10.7283592019,4342.90623609,1.1751746443e-05,0.000343529753771,59.9904730864,-7.09242052173e-05
1534.0,1e-09,10.7283600533,4343.04078856,1.17517474298e-05,0.000343529969239,59.9974218441,-7.09278930496e-05
1534.1,1e-09,10.7283609043,4343.17532547,1.1751748416e-05,0.000343530184592,60.004370817,-7.09315807064e-05
1534.2,1e-09,10.7283617547,4343.30984683,1.17517494016e-05,0.000343530399832,60.0113200051,-7.09352681879e-05
1534.3,1e-09,10.7283626046,4343.44435264,1.17517503867e-05,0.000343530614958,60.0182694085,-7.09389554939e-05
1534.4,1e-09,10.7283634541,4343.57884289,1.17517513712e-05,0.000343530829971,60.025219027,-7.09426426245e-05
1534.5,1e-09,10.728364303,4343.7133176,1.17517523551e-05,0.00034353104487,60.0321688607,-7.09463295797e-05
1534.6,1e-09,10.7283651515,4343.84777675,1.17517533384e-05,0.000343531259655,60.0391189096,-7.09500163595e-05
1534.7,1e-09,10.7283659994,4343.98222037,1.17517543212e-05,0.000343531474327,60.0460691736,-7.0953702964e-05
1534.8,1e-09,10.7283668469,4344.11664843,1.17517553034e-05,0.000343531688886,60.0530196527,-7.09573893932e-05
1534.9,1e-09,10.7283676939,4344.25106096,1.17517562851e-05,0.000343531903331,60.0599703469,-7.0961075647e-05
1535.0,1e-09,10.7283685404,4344.38545794,1.17517572661e-05,0.000343532117663,60.0669212561,-7.09647617255e-05
1535.1,1e-09,10.7283693864,4344.51983939,1.17517582466e-05,0.000343532331882,60.0738723804,-7.09684476288e-05
1535.2,1e-09,10.7283702319,4344.6542053,1.17517592266e-05,0.000343532545987,60.0808237196,-7.09721333567e-05
1535.3,1e-09,10.7283710769,4344.78855567,1.17517602059e-05,0.00034353275998,60.0877752738,-7.09758189094e-05
1535.4,1e-09,10.7283719214,4344.92289051,1.17517611847e-05,0.00034353297386,60.094727043,-7.09795042869e-05
1535.5,1e-09,10.7283727655,4345.05720982,1.17517621629e-05,0.000343533187626,60.101679027,-7.09831894891e-05
