time,hexokinase,glucose,glucose6phosphate,,glucose6phosphate_normal
42.6,5.00E-09,1.00E-06,2.13E-16,,4.26E-17
42.7,5.00E-09,1.00E-06,2.13E-16,,4.27E-17
42.8,5.00E-09,1.00E-06,2.14E-16,,4.28E-17
42.9,5.00E-09,1.00E-06,2.14E-16,,4.29E-17
43,5.00E-09,1.00E-06,2.15E-16,,4.30E-17
43.1,5.00E-09,1.00E-06,2.15E-16,,4.31E-17
43.2,5.00E-09,1.00E-06,2.16E-16,,4.32E-17
43.3,5.00E-09,1.00E-06,2.16E-16,,4.33E-17
43.4,5.00E-09,1.00E-06,2.17E-16,,4.34E-17
43.5,5.00E-09,1.00E-06,2.17E-16,,4.35E-17
43.6,5.00E-09,1.00E-06,2.18E-16,,4.36E-17
43.7,5.00E-09,1.00E-06,2.18E-16,,4.37E-17
43.8,5.00E-09,1.00E-06,2.19E-16,,4.38E-17
43.9,5.00E-09,1.00E-06,2.19E-16,,4.39E-17
44,5.00E-09,1.00E-06,2.20E-16,,4.40E-17
44.1,5.00E-09,1.00E-06,2.20E-16,,4.41E-17
44.2,5.00E-09,1.00E-06,2.21E-16,,4.42E-17
44.3,5.00E-09,1.00E-06,2.21E-16,,4.43E-17
44.4,5.00E-09,1.00E-06,2.22E-16,,4.44E-17
44.5,5.00E-09,1.00E-06,2.22E-16,,4.45E-17
44.6,5.00E-09,1.00E-06,2.23E-16,,4.46E-17
44.7,5.00E-09,1.00E-06,2.23E-16,,4.47E-17
44.8,5.00E-09,1.00E-06,2.24E-16,,4.48E-17
44.9,5.00E-09,1.00E-06,2.24E-16,,4.49E-17
45,5.00E-09,1.00E-06,2.25E-16,,4.50E-17
45.1,5.00E-09,1.00E-06,2.25E-16,,4.51E-17
45.2,5.00E-09,1.00E-06,2.26E-16,,4.52E-17
45.3,5.00E-09,1.00E-06,2.26E-16,,4.53E-17
45.4,5.00E-09,1.00E-06,2.27E-16,,4.54E-17
45.5,5.00E-09,1.00E-06,2.27E-16,,4.55E-17
45.6,5.00E-09,1.00E-06,2.28E-16,,4.56E-17
45.7,5.00E-09,1.00E-06,2.28E-16,,4.57E-17
45.8,5.00E-09,1.00E-06,2.29E-16,,4.58E-17
45.9,5.00E-09,1.00E-06,2.29E-16,,4.59E-17
46,5.00E-09,1.00E-06,2.30E-16,,4.60E-17
46.1,5.00E-09,1.00E-06,2.30E-16,,4.61E-17
46.2,5.00E-09,1.00E-06,2.31E-16,,4.62E-17
46.3,5.00E-09,1.00E-06,2.31E-16,,4.63E-17
46.4,5.00E-09,1.00E-06,2.32E-16,,4.64E-17
46.5,5.00E-09,1.00E-06,2.32E-16,,4.65E-17
46.6,5.00E-09,1.00E-06,2.33E-16,,4.66E-17
46.7,5.00E-09,1.00E-06,2.33E-16,,4.67E-17
46.8,5.00E-09,1.00E-06,2.34E-16,,4.68E-17
46.9,5.00E-09,1.00E-06,2.34E-16,,4.69E-17
47,5.00E-09,1.00E-06,2.35E-16,,4.70E-17
47.1,5.00E-09,1.00E-06,2.35E-16,,4.71E-17
47.2,5.00E-09,1.00E-06,2.36E-16,,4.72E-17
47.3,5.00E-09,1.00E-06,2.36E-16,,4.73E-17
47.4,5.00E-09,1.00E-06,2.37E-16,,4.74E-17
47.5,5.00E-09,1.00E-06,2.37E-16,,4.75E-17
47.6,5.00E-09,1.00E-06,2.38E-16,,4.76E-17
47.7,5.00E-09,1.00E-06,2.38E-16,,4.77E-17
47.8,5.00E-09,1.00E-06,2.39E-16,,4.78E-17
47.9,5.00E-09,1.00E-06,2.39E-16,,4.79E-17
48,5.00E-09,1.00E-06,2.40E-16,,4.80E-17
48.1,5.00E-09,1.00E-06,2.40E-16,,4.81E-17
48.2,5.00E-09,1.00E-06,2.41E-16,,4.82E-17
48.3,5.00E-09,1.00E-06,2.41E-16,,4.83E-17
48.4,5.00E-09,1.00E-06,2.42E-16,,4.84E-17
48.5,5.00E-09,1.00E-06,2.42E-16,,4.85E-17
48.6,5.00E-09,1.00E-06,2.43E-16,,4.86E-17
48.7,5.00E-09,1.00E-06,2.43E-16,,4.87E-17
48.8,5.00E-09,1.00E-06,2.44E-16,,4.88E-17
48.9,5.00E-09,1.00E-06,2.44E-16,,4.89E-17
49,5.00E-09,1.00E-06,2.45E-16,,4.90E-17
49.1,5.00E-09,1.00E-06,2.45E-16,,4.91E-17
49.2,5.00E-09,1.00E-06,2.46E-16,,4.92E-17
49.3,5.00E-09,1.00E-06,2.46E-16,,4.93E-17
49.4,5.00E-09,1.00E-06,2.47E-16,,4.94E-17
49.5,5.00E-09,1.00E-06,2.47E-16,,4.95E-17
49.6,5.00E-09,1.00E-06,2.48E-16,,4.96E-17
49.7,5.00E-09,1.00E-06,2.48E-16,,4.97E-17
49.8,5.00E-09,1.00E-06,2.49E-16,,4.98E-17
49.9,5.00E-09,1.00E-06,2.49E-16,,4.99E-17
50,5.00E-09,1.00E-06,2.50E-16,,5.00E-17
50.1,5.00E-09,1.00E-06,2.50E-16,,5.00E-17
50.2,5.00E-09,1.00E-06,2.51E-16,,5.01E-17
50.3,5.00E-09,1.00E-06,2.51E-16,,5.02E-17
50.4,5.00E-09,1.00E-06,2.52E-16,,5.03E-17
50.5,5.00E-09,1.00E-06,2.52E-16,,5.04E-17
50.6,5.00E-09,1.00E-06,2.53E-16,,5.05E-17
50.7,5.00E-09,1.00E-06,2.53E-16,,5.06E-17
50.8,5.00E-09,1.00E-06,2.54E-16,,5.07E-17
50.9,5.00E-09,1.00E-06,2.54E-16,,5.08E-17
51,5.00E-09,1.00E-06,2.55E-16,,5.09E-17
51.1,5.00E-09,1.00E-06,2.55E-16,,5.10E-17
51.2,5.00E-09,1.00E-06,2.56E-16,,5.11E-17
51.3,5.00E-09,1.00E-06,2.56E-16,,5.12E-17
51.4,5.00E-09,1.00E-06,2.57E-16,,5.13E-17
51.5,5.00E-09,1.00E-06,2.57E-16,,5.14E-17
51.6,5.00E-09,1.00E-06,2.58E-16,,5.15E-17
51.7,5.00E-09,1.00E-06,2.58E-16,,5.16E-17
51.8,5.00E-09,1.00E-06,2.59E-16,,5.17E-17
51.9,5.00E-09,1.00E-06,2.59E-16,,5.18E-17
52,5.00E-09,1.00E-06,2.60E-16,,5.19E-17
52.1,5.00E-09,1.00E-06,2.60E-16,,5.20E-17
52.2,5.00E-09,1.00E-06,2.61E-16,,5.21E-17
52.3,5.00E-09,1.00E-06,2.61E-16,,5.22E-17
52.4,5.00E-09,1.00E-06,2.62E-16,,5.23E-17
52.5,5.00E-09,1.00E-06,2.62E-16,,5.24E-17
52.6,5.00E-09,1.00E-06,2.63E-16,,5.25E-17
52.7,5.00E-09,1.00E-06,2.63E-16,,5.26E-17
52.8,5.00E-09,1.00E-06,2.64E-16,,5.27E-17
52.9,5.00E-09,1.00E-06,2.64E-16,,5.28E-17
53,5.00E-09,1.00E-06,2.65E-16,,5.29E-17
53.1,5.00E-09,1.00E-06,2.65E-16,,5.30E-17
53.2,5.00E-09,1.00E-06,2.66E-16,,5.31E-17
53.3,5.00E-09,1.00E-06,2.66E-16,,5.32E-17
53.4,5.00E-09,1.00E-06,2.67E-16,,5.33E-17
53.5,5.00E-09,1.00E-06,2.67E-16,,5.34E-17
53.6,5.00E-09,1.00E-06,2.68E-16,,5.35E-17
53.7,5.00E-09,1.00E-06,2.68E-16,,5.36E-17
53.8,5.00E-09,1.00E-06,2.69E-16,,5.37E-17
53.9,5.00E-09,1.00E-06,2.69E-16,,5.38E-17
54,5.00E-09,1.00E-06,2.70E-16,,5.39E-17
54.1,5.00E-09,1.00E-06,2.70E-16,,5.40E-17
54.2,5.00E-09,1.00E-06,2.71E-16,,5.41E-17
54.3,5.00E-09,1.00E-06,2.71E-16,,5.42E-17
54.4,5.00E-09,1.00E-06,2.72E-16,,5.43E-17
54.5,5.00E-09,1.00E-06,2.72E-16,,5.44E-17
54.6,5.00E-09,1.00E-06,2.73E-16,,5.45E-17
54.7,5.00E-09,1.00E-06,2.73E-16,,5.46E-17
54.8,5.00E-09,1.00E-06,2.74E-16,,5.47E-17
54.9,5.00E-09,1.00E-06,2.74E-16,,5.48E-17
55,5.00E-09,1.00E-06,2.75E-16,,5.49E-17
55.1,5.00E-09,1.00E-06,2.75E-16,,5.50E-17
55.2,5.00E-09,1.00E-06,2.76E-16,,5.51E-17
55.3,5.00E-09,1.00E-06,2.76E-16,,5.52E-17
55.4,5.00E-09,1.00E-06,2.77E-16,,5.53E-17
55.5,5.00E-09,1.00E-06,2.77E-16,,5.54E-17
55.6,5.00E-09,1.00E-06,2.78E-16,,5.55E-17
55.7,5.00E-09,1.00E-06,2.78E-16,,5.56E-17
55.8,5.00E-09,1.00E-06,2.79E-16,,5.57E-17
55.9,5.00E-09,1.00E-06,2.79E-16,,5.58E-17
56,5.00E-09,1.00E-06,2.80E-16,,5.59E-17
56.1,5.00E-09,1.00E-06,2.80E-16,,5.60E-17
56.2,5.00E-09,1.00E-06,2.81E-16,,5.61E-17
56.3,5.00E-09,1.00E-06,2.81E-16,,5.62E-17
56.4,5.00E-09,1.00E-06,2.82E-16,,5.63E-17
56.5,5.00E-09,1.00E-06,2.82E-16,,5.64E-17
56.6,5.00E-09,1.00E-06,2.83E-16,,5.65E-17
56.7,5.00E-09,1.00E-06,2.83E-16,,5.66E-17
56.8,5.00E-09,1.00E-06,2.84E-16,,5.67E-17
56.9,5.00E-09,1.00E-06,2.84E-16,,5.68E-17
57,5.00E-09,1.00E-06,2.85E-16,,5.69E-17
57.1,5.00E-09,1.00E-06,2.85E-16,,5.70E-17
57.2,5.00E-09,1.00E-06,2.86E-16,,5.71E-17
57.3,5.00E-09,1.00E-06,2.86E-16,,5.72E-17
57.4,5.00E-09,1.00E-06,2.87E-16,,5.73E-17
57.5,5.00E-09,1.00E-06,2.87E-16,,5.74E-17
57.6,5.00E-09,1.00E-06,2.88E-16,,5.75E-17
57.7,5.00E-09,1.00E-06,2.88E-16,,5.76E-17
57.8,5.00E-09,1.00E-06,2.89E-16,,5.77E-17
57.9,5.00E-09,1.00E-06,2.89E-16,,5.78E-17
58,5.00E-09,1.00E-06,2.90E-16,,5.79E-17
58.1,5.00E-09,1.00E-06,2.90E-16,,5.80E-17
58.2,5.00E-09,1.00E-06,2.91E-16,,5.81E-17
58.3,5.00E-09,1.00E-06,2.91E-16,,5.82E-17
58.4,5.00E-09,1.00E-06,2.92E-16,,5.83E-17
58.5,5.00E-09,1.00E-06,2.92E-16,,5.84E-17
58.6,5.00E-09,1.00E-06,2.93E-16,,5.85E-17
58.7,5.00E-09,1.00E-06,2.93E-16,,5.86E-17
58.8,5.00E-09,1.00E-06,2.94E-16,,5.87E-17
58.9,5.00E-09,1.00E-06,2.94E-16,,5.88E-17
59,5.00E-09,1.00E-06,2.95E-16,,5.89E-17
59.1,5.00E-09,1.00E-06,2.95E-16,,5.90E-17
59.2,5.00E-09,1.00E-06,2.96E-16,,5.91E-17
59.3,5.00E-09,1.00E-06,2.96E-16,,5.92E-17
59.4,5.00E-09,1.00E-06,2.97E-16,,5.93E-17
59.5,5.00E-09,1.00E-06,2.97E-16,,5.94E-17
59.6,5.00E-09,1.00E-06,2.98E-16,,5.95E-17
59.7,5.00E-09,1.00E-06,2.98E-16,,5.96E-17
59.8,5.00E-09,1.00E-06,2.99E-16,,5.97E-17
59.9,5.00E-09,1.00E-06,2.99E-16,,5.98E-17
60,5.00E-09,1.00E-06,3.00E-16,,5.99E-17
60.1,5.00E-09,1.00E-06,3.00E-16,,6.00E-17
60.2,5.00E-09,1.00E-06,3.01E-16,,6.01E-17
60.3,5.00E-09,1.00E-06,3.01E-16,,6.02E-17
60.4,5.00E-09,1.00E-06,3.02E-16,,6.03E-17
60.5,5.00E-09,1.00E-06,3.02E-16,,6.04E-17
60.6,5.00E-09,1.00E-06,3.03E-16,,6.05E-17
60.7,5.00E-09,1.00E-06,3.03E-16,,6.06E-17
60.8,5.00E-09,1.00E-06,3.04E-16,,6.07E-17
60.9,5.00E-09,1.00E-06,3.04E-16,,6.08E-17
61,5.00E-09,1.00E-06,3.05E-16,,6.09E-17
61.1,5.00E-09,1.00E-06,3.05E-16,,6.10E-17
61.2,5.00E-09,1.00E-06,3.06E-16,,6.11E-17
61.3,5.00E-09,1.00E-06,3.06E-16,,6.12E-17
61.4,5.00E-09,1.00E-06,3.07E-16,,6.13E-17
61.5,5.00E-09,1.00E-06,3.07E-16,,6.14E-17
61.6,5.00E-09,1.00E-06,3.08E-16,,6.15E-17
61.7,5.00E-09,1.00E-06,3.08E-16,,6.16E-17
61.8,5.00E-09,1.00E-06,3.09E-16,,6.17E-17
61.9,5.00E-09,1.00E-06,3.09E-16,,6.18E-17
62,5.00E-09,1.00E-06,3.10E-16,,6.19E-17
62.1,5.00E-09,1.00E-06,3.10E-16,,6.20E-17
62.2,5.00E-09,1.00E-06,3.11E-16,,6.21E-17
62.3,5.00E-09,1.00E-06,3.11E-16,,6.22E-17
62.4,5.00E-09,1.00E-06,3.12E-16,,6.23E-17
62.5,5.00E-09,1.00E-06,3.12E-16,,6.24E-17
62.6,5.00E-09,1.00E-06,3.13E-16,,6.25E-17
62.7,5.00E-09,1.00E-06,3.13E-16,,6.26E-17
62.8,5.00E-09,1.00E-06,3.14E-16,,6.27E-17
62.9,5.00E-09,1.00E-06,3.14E-16,,6.28E-17
63,5.00E-09,1.00E-06,3.15E-16,,6.29E-17
63.1,5.00E-09,1.00E-06,3.15E-16,,6.30E-17
63.2,5.00E-09,1.00E-06,3.16E-16,,6.31E-17
63.3,5.00E-09,1.00E-06,3.16E-16,,6.32E-17
63.4,5.00E-09,1.00E-06,3.17E-16,,6.33E-17
63.5,5.00E-09,1.00E-06,3.17E-16,,6.34E-17
63.6,5.00E-09,1.00E-06,3.18E-16,,6.35E-17
63.7,5.00E-09,1.00E-06,3.18E-16,,6.36E-17
63.8,5.00E-09,1.00E-06,3.19E-16,,6.37E-17
63.9,5.00E-09,1.00E-06,3.19E-16,,6.38E-17
64,5.00E-09,1.00E-06,3.20E-16,,6.39E-17
64.1,5.00E-09,1.00E-06,3.20E-16,,6.40E-17
64.2,5.00E-09,1.00E-06,3.21E-16,,6.41E-17
64.3,5.00E-09,1.00E-06,3.21E-16,,6.42E-17
64.4,5.00E-09,1.00E-06,3.22E-16,,6.43E-17
64.5,5.00E-09,1.00E-06,3.22E-16,,6.44E-17
64.6,5.00E-09,1.00E-06,3.23E-16,,6.45E-17
64.7,5.00E-09,1.00E-06,3.23E-16,,6.46E-17
64.8,5.00E-09,1.00E-06,3.24E-16,,6.47E-17
64.9,5.00E-09,1.00E-06,3.24E-16,,6.48E-17
65,5.00E-09,1.00E-06,3.25E-16,,6.49E-17
65.1,5.00E-09,1.00E-06,3.25E-16,,6.50E-17
65.2,5.00E-09,1.00E-06,3.26E-16,,6.51E-17
65.3,5.00E-09,1.00E-06,3.26E-16,,6.52E-17
65.4,5.00E-09,1.00E-06,3.27E-16,,6.53E-17
65.5,5.00E-09,1.00E-06,3.27E-16,,6.54E-17
65.6,5.00E-09,1.00E-06,3.28E-16,,6.55E-17
65.7,5.00E-09,1.00E-06,3.28E-16,,6.56E-17
65.8,5.00E-09,1.00E-06,3.29E-16,,6.57E-17
65.9,5.00E-09,1.00E-06,3.29E-16,,6.58E-17
66,5.00E-09,1.00E-06,3.30E-16,,6.59E-17
66.1,5.00E-09,1.00E-06,3.30E-16,,6.60E-17
66.2,5.00E-09,1.00E-06,3.31E-16,,6.61E-17
66.3,5.00E-09,1.00E-06,3.31E-16,,6.62E-17
66.4,5.00E-09,1.00E-06,3.32E-16,,6.63E-17
66.5,5.00E-09,1.00E-06,3.32E-16,,6.64E-17
66.6,5.00E-09,1.00E-06,3.33E-16,,6.65E-17
66.7,5.00E-09,1.00E-06,3.33E-16,,6.66E-17
66.8,5.00E-09,1.00E-06,3.34E-16,,6.67E-17
66.9,5.00E-09,1.00E-06,3.34E-16,,6.68E-17
67,5.00E-09,1.00E-06,3.35E-16,,6.69E-17
67.1,5.00E-09,1.00E-06,3.35E-16,,6.70E-17
67.2,5.00E-09,1.00E-06,3.36E-16,,6.71E-17
67.3,5.00E-09,1.00E-06,3.36E-16,,6.72E-17
67.4,5.00E-09,1.00E-06,3.37E-16,,6.73E-17
67.5,5.00E-09,1.00E-06,3.37E-16,,6.74E-17
67.6,5.00E-09,1.00E-06,3.38E-16,,6.75E-17
67.7,5.00E-09,1.00E-06,3.38E-16,,6.76E-17
67.8,5.00E-09,1.00E-06,3.39E-16,,6.77E-17
67.9,5.00E-09,1.00E-06,3.39E-16,,6.78E-17
68,5.00E-09,1.00E-06,3.40E-16,,6.79E-17
68.1,5.00E-09,1.00E-06,3.40E-16,,6.80E-17
68.2,5.00E-09,1.00E-06,3.41E-16,,6.81E-17
68.3,5.00E-09,1.00E-06,3.41E-16,,6.82E-17
68.4,5.00E-09,1.00E-06,3.42E-16,,6.83E-17
68.5,5.00E-09,1.00E-06,3.42E-16,,6.84E-17
68.6,5.00E-09,1.00E-06,3.43E-16,,6.85E-17
68.7,5.00E-09,1.00E-06,3.43E-16,,6.86E-17
68.8,5.00E-09,1.00E-06,3.44E-16,,6.87E-17
68.9,5.00E-09,1.00E-06,3.44E-16,,6.88E-17
69,5.00E-09,1.00E-06,3.45E-16,,6.89E-17
69.1,5.00E-09,1.00E-06,3.45E-16,,6.90E-17
69.2,5.00E-09,1.00E-06,3.46E-16,,6.91E-17
69.3,5.00E-09,1.00E-06,3.46E-16,,6.92E-17
69.4,5.00E-09,1.00E-06,3.47E-16,,6.93E-17
69.5,5.00E-09,1.00E-06,3.47E-16,,6.94E-17
69.6,5.00E-09,1.00E-06,3.48E-16,,6.95E-17
69.7,5.00E-09,1.00E-06,3.48E-16,,6.96E-17
69.8,5.00E-09,1.00E-06,3.49E-16,,6.97E-17
69.9,5.00E-09,1.00E-06,3.49E-16,,6.98E-17
70,5.00E-09,1.00E-06,3.50E-16,,6.99E-17
70.1,5.00E-09,1.00E-06,3.50E-16,,7.00E-17
70.2,5.00E-09,1.00E-06,3.51E-16,,7.01E-17
70.3,5.00E-09,1.00E-06,3.51E-16,,7.02E-17
70.4,5.00E-09,1.00E-06,3.52E-16,,7.03E-17
70.5,5.00E-09,1.00E-06,3.52E-16,,7.04E-17
70.6,5.00E-09,1.00E-06,3.53E-16,,7.05E-17
70.7,5.00E-09,1.00E-06,3.53E-16,,7.06E-17
70.8,5.00E-09,1.00E-06,3.54E-16,,7.07E-17
70.9,5.00E-09,1.00E-06,3.54E-16,,7.08E-17
71,5.00E-09,1.00E-06,3.55E-16,,7.09E-17
71.1,5.00E-09,1.00E-06,3.55E-16,,7.10E-17
71.2,5.00E-09,1.00E-06,3.56E-16,,7.11E-17
71.3,5.00E-09,1.00E-06,3.56E-16,,7.12E-17
71.4,5.00E-09,1.00E-06,3.57E-16,,7.13E-17
71.5,5.00E-09,1.00E-06,3.57E-16,,7.14E-17
71.6,5.00E-09,1.00E-06,3.58E-16,,7.15E-17
71.7,5.00E-09,1.00E-06,3.58E-16,,7.16E-17
71.8,5.00E-09,1.00E-06,3.59E-16,,7.17E-17
71.9,5.00E-09,1.00E-06,3.59E-16,,7.18E-17
72,5.00E-09,1.00E-06,3.60E-16,,7.19E-17
72.1,5.00E-09,1.00E-06,3.60E-16,,7.20E-17
72.2,5.00E-09,1.00E-06,3.61E-16,,7.21E-17
72.3,5.00E-09,1.00E-06,3.61E-16,,7.22E-17
72.4,5.00E-09,1.00E-06,3.62E-16,,7.23E-17
72.5,5.00E-09,1.00E-06,3.62E-16,,7.24E-17
72.6,5.00E-09,1.00E-06,3.63E-16,,7.25E-17
72.7,5.00E-09,1.00E-06,3.63E-16,,7.26E-17
72.8,5.00E-09,1.00E-06,3.64E-16,,7.27E-17
72.9,5.00E-09,1.00E-06,3.64E-16,,7.28E-17
73,5.00E-09,1.00E-06,3.65E-16,,7.29E-17
73.1,5.00E-09,1.00E-06,3.65E-16,,7.30E-17
73.2,5.00E-09,1.00E-06,3.66E-16,,7.31E-17
73.3,5.00E-09,1.00E-06,3.66E-16,,7.32E-17
73.4,5.00E-09,1.00E-06,3.67E-16,,7.33E-17
73.5,5.00E-09,1.00E-06,3.67E-16,,7.34E-17
73.6,5.00E-09,1.00E-06,3.68E-16,,7.35E-17
73.7,5.00E-09,1.00E-06,3.68E-16,,7.36E-17
73.8,5.00E-09,1.00E-06,3.69E-16,,7.37E-17
73.9,5.00E-09,1.00E-06,3.69E-16,,7.38E-17
74,5.00E-09,1.00E-06,3.70E-16,,7.39E-17
74.1,5.00E-09,1.00E-06,3.70E-16,,7.40E-17
74.2,5.00E-09,1.00E-06,3.71E-16,,7.41E-17
74.3,5.00E-09,1.00E-06,3.71E-16,,7.42E-17
74.4,5.00E-09,1.00E-06,3.72E-16,,7.43E-17
74.5,5.00E-09,1.00E-06,3.72E-16,,7.44E-17
74.6,5.00E-09,1.00E-06,3.73E-16,,7.45E-17
74.7,5.00E-09,1.00E-06,3.73E-16,,7.46E-17
74.8,5.00E-09,1.00E-06,3.74E-16,,7.47E-17
74.9,5.00E-09,1.00E-06,3.74E-16,,7.48E-17
75,5.00E-09,1.00E-06,3.75E-16,,7.49E-17
75.1,5.00E-09,1.00E-06,3.75E-16,,7.50E-17
75.2,5.00E-09,1.00E-06,3.76E-16,,7.51E-17
75.3,5.00E-09,1.00E-06,3.76E-16,,7.52E-17
75.4,5.00E-09,1.00E-06,3.77E-16,,7.53E-17
75.5,5.00E-09,1.00E-06,3.77E-16,,7.54E-17
75.6,5.00E-09,1.00E-06,3.78E-16,,7.55E-17
75.7,5.00E-09,1.00E-06,3.78E-16,,7.56E-17
75.8,5.00E-09,1.00E-06,3.79E-16,,7.57E-17
75.9,5.00E-09,1.00E-06,3.79E-16,,7.58E-17
76,5.00E-09,1.00E-06,3.80E-16,,7.59E-17
76.1,5.00E-09,1.00E-06,3.80E-16,,7.60E-17
76.2,5.00E-09,1.00E-06,3.81E-16,,7.61E-17
76.3,5.00E-09,1.00E-06,3.81E-16,,7.62E-17
76.4,5.00E-09,1.00E-06,3.82E-16,,7.63E-17
76.5,5.00E-09,1.00E-06,3.82E-16,,7.64E-17
76.6,5.00E-09,1.00E-06,3.83E-16,,7.65E-17
76.7,5.00E-09,1.00E-06,3.83E-16,,7.66E-17
76.8,5.00E-09,1.00E-06,3.84E-16,,7.67E-17
76.9,5.00E-09,1.00E-06,3.84E-16,,7.68E-17
77,5.00E-09,1.00E-06,3.85E-16,,7.69E-17
77.1,5.00E-09,1.00E-06,3.85E-16,,7.70E-17
77.2,5.00E-09,1.00E-06,3.86E-16,,7.71E-17
77.3,5.00E-09,1.00E-06,3.86E-16,,7.72E-17
77.4,5.00E-09,1.00E-06,3.87E-16,,7.73E-17
77.5,5.00E-09,1.00E-06,3.87E-16,,7.74E-17
77.6,5.00E-09,1.00E-06,3.88E-16,,7.75E-17
77.7,5.00E-09,1.00E-06,3.88E-16,,7.76E-17
77.8,5.00E-09,1.00E-06,3.89E-16,,7.77E-17
77.9,5.00E-09,1.00E-06,3.89E-16,,7.78E-17
78,5.00E-09,1.00E-06,3.90E-16,,7.79E-17
78.1,5.00E-09,1.00E-06,3.90E-16,,7.80E-17
78.2,5.00E-09,1.00E-06,3.91E-16,,7.81E-17
78.3,5.00E-09,1.00E-06,3.91E-16,,7.82E-17
78.4,5.00E-09,1.00E-06,3.92E-16,,7.83E-17
78.5,5.00E-09,1.00E-06,3.92E-16,,7.84E-17
78.6,5.00E-09,1.00E-06,3.93E-16,,7.85E-17
78.7,5.00E-09,1.00E-06,3.93E-16,,7.86E-17
78.8,5.00E-09,1.00E-06,3.94E-16,,7.87E-17
78.9,5.00E-09,1.00E-06,3.94E-16,,7.88E-17
79,5.00E-09,1.00E-06,3.95E-16,,7.89E-17
79.1,5.00E-09,1.00E-06,3.95E-16,,7.90E-17
79.2,5.00E-09,1.00E-06,3.96E-16,,7.91E-17
79.3,5.00E-09,1.00E-06,3.96E-16,,7.92E-17
79.4,5.00E-09,1.00E-06,3.97E-16,,7.93E-17
79.5,5.00E-09,1.00E-06,3.97E-16,,7.94E-17
79.6,5.00E-09,1.00E-06,3.98E-16,,7.95E-17
79.7,5.00E-09,1.00E-06,3.98E-16,,7.96E-17
79.8,5.00E-09,1.00E-06,3.99E-16,,7.97E-17
79.9,5.00E-09,1.00E-06,3.99E-16,,7.98E-17
80,5.00E-09,1.00E-06,4.00E-16,,7.99E-17
80.1,5.00E-09,1.00E-06,4.00E-16,,8.00E-17
80.2,5.00E-09,1.00E-06,4.01E-16,,8.01E-17
80.3,5.00E-09,1.00E-06,4.01E-16,,8.02E-17
80.4,5.00E-09,1.00E-06,4.02E-16,,8.03E-17
80.5,5.00E-09,1.00E-06,4.02E-16,,8.04E-17
80.6,5.00E-09,1.00E-06,4.03E-16,,8.05E-17
80.7,5.00E-09,1.00E-06,4.03E-16,,8.06E-17
80.8,5.00E-09,1.00E-06,4.04E-16,,8.07E-17
80.9,5.00E-09,1.00E-06,4.04E-16,,8.08E-17
81,5.00E-09,1.00E-06,4.05E-16,,8.09E-17
81.1,5.00E-09,1.00E-06,4.05E-16,,8.10E-17
81.2,5.00E-09,1.00E-06,4.06E-16,,8.11E-17
81.3,5.00E-09,1.00E-06,4.06E-16,,8.12E-17
81.4,5.00E-09,1.00E-06,4.07E-16,,8.13E-17
81.5,5.00E-09,1.00E-06,4.07E-16,,8.14E-17
81.6,5.00E-09,1.00E-06,4.08E-16,,8.15E-17
81.7,5.00E-09,1.00E-06,4.08E-16,,8.16E-17
81.8,5.00E-09,1.00E-06,4.09E-16,,8.17E-17
81.9,5.00E-09,1.00E-06,4.09E-16,,8.18E-17
82,5.00E-09,1.00E-06,4.10E-16,,8.19E-17
82.1,5.00E-09,1.00E-06,4.10E-16,,8.20E-17
82.2,5.00E-09,1.00E-06,4.11E-16,,8.21E-17
82.3,5.00E-09,1.00E-06,4.11E-16,,8.22E-17
82.4,5.00E-09,1.00E-06,4.12E-16,,8.23E-17
82.5,5.00E-09,1.00E-06,4.12E-16,,8.24E-17
82.6,5.00E-09,1.00E-06,4.13E-16,,8.25E-17
82.7,5.00E-09,1.00E-06,4.13E-16,,8.26E-17
82.8,5.00E-09,1.00E-06,4.14E-16,,8.27E-17
82.9,5.00E-09,1.00E-06,4.14E-16,,8.28E-17
83,5.00E-09,1.00E-06,4.15E-16,,8.29E-17
83.1,5.00E-09,1.00E-06,4.15E-16,,8.30E-17
83.2,5.00E-09,1.00E-06,4.16E-16,,8.31E-17
83.3,5.00E-09,1.00E-06,4.16E-16,,8.32E-17
83.4,5.00E-09,1.00E-06,4.17E-16,,8.33E-17
83.5,5.00E-09,1.00E-06,4.17E-16,,8.34E-17
83.6,5.00E-09,1.00E-06,4.18E-16,,8.35E-17
83.7,5.00E-09,1.00E-06,4.18E-16,,8.36E-17
83.8,5.00E-09,1.00E-06,4.19E-16,,8.37E-17
83.9,5.00E-09,1.00E-06,4.19E-16,,8.38E-17
84,5.00E-09,1.00E-06,4.20E-16,,8.39E-17
84.1,5.00E-09,1.00E-06,4.20E-16,,8.40E-17
84.2,5.00E-09,1.00E-06,4.21E-16,,8.41E-17
84.3,5.00E-09,1.00E-06,4.21E-16,,8.42E-17
84.4,5.00E-09,1.00E-06,4.22E-16,,8.43E-17
84.5,5.00E-09,1.00E-06,4.22E-16,,8.44E-17
84.6,5.00E-09,1.00E-06,4.23E-16,,8.45E-17
84.7,5.00E-09,1.00E-06,4.23E-16,,8.46E-17
84.8,5.00E-09,1.00E-06,4.24E-16,,8.47E-17
84.9,5.00E-09,1.00E-06,4.24E-16,,8.48E-17
85,5.00E-09,1.00E-06,4.25E-16,,8.49E-17
