time,ribA,ribD1,ribD2,E1,ribH,ribE,E2,GTP,C01304,C01268,C04454,C04732,C04332,riboflavin,FMN
1376.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.3751239287e-15,9.46427959161e-22,4.34252744974e-28,1.49437236129e-34,4.11400729901e-41,9.43821872052e-48,1.85595866041e-54
1376.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37522382866e-15,9.46565476265e-22,4.34347394602e-28,1.49480666121e-34,4.1155018881e-41,9.44233347413e-48,1.85690268801e-54
1376.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37532372862e-15,9.46703003359e-22,4.34442057983e-28,1.49524105578e-34,4.11699691154e-41,9.44644972255e-48,1.85784712716e-54
1376.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37542362858e-15,9.46840540443e-22,4.34536735116e-28,1.49567554503e-34,4.11849236942e-41,9.45056746621e-48,1.858791978e-54
1376.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37552352855e-15,9.46978087517e-22,4.34631426004e-28,1.49611012896e-34,4.11998826184e-41,9.45468670555e-48,1.8597372407e-54
1377.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37562342851e-15,9.47115644581e-22,4.34726130647e-28,1.49654480758e-34,4.12148458889e-41,9.45880744099e-48,1.86068291539e-54
1377.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998624e-07,1.37572332847e-15,9.47253211635e-22,4.34820849047e-28,1.49697958092e-34,4.12298135066e-41,9.46292967298e-48,1.86162900224e-54
1377.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37582322843e-15,9.47390788679e-22,4.34915581203e-28,1.49741444899e-34,4.12447854726e-41,9.46705340194e-48,1.86257550138e-54
1377.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37592312839e-15,9.47528375712e-22,4.35010327118e-28,1.49784941179e-34,4.12597617877e-41,9.47117862832e-48,1.86352241297e-54
1377.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37602302836e-15,9.47665972736e-22,4.35105086792e-28,1.49828446935e-34,4.12747424529e-41,9.47530535255e-48,1.86446973715e-54
1377.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37612292832e-15,9.4780357975e-22,4.35199860226e-28,1.49871962167e-34,4.12897274691e-41,9.47943357506e-48,1.86541747409e-54
1377.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37622282828e-15,9.47941196753e-22,4.35294647421e-28,1.49915486877e-34,4.13047168373e-41,9.48356329629e-48,1.86636562392e-54
1377.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37632272824e-15,9.48078823747e-22,4.35389448378e-28,1.49959021067e-34,4.13197105585e-41,9.48769451668e-48,1.8673141868e-54
1377.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37642262821e-15,9.48216460731e-22,4.35484263099e-28,1.50002564737e-34,4.13347086336e-41,9.49182723665e-48,1.86826316287e-54
1377.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37652252817e-15,9.48354107704e-22,4.35579091584e-28,1.5004611789e-34,4.13497110635e-41,9.49596145665e-48,1.8692125523e-54
1378.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37662242813e-15,9.48491764668e-22,4.35673933834e-28,1.50089680526e-34,4.13647178492e-41,9.50009717711e-48,1.87016235521e-54
1378.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998623e-07,1.37672232809e-15,9.48629431621e-22,4.3576878985e-28,1.50133252647e-34,4.13797289917e-41,9.50423439847e-48,1.87111257178e-54
1378.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37682222805e-15,9.48767108564e-22,4.35863659633e-28,1.50176834255e-34,4.13947444918e-41,9.50837312115e-48,1.87206320214e-54
1378.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37692212802e-15,9.48904795498e-22,4.35958543185e-28,1.5022042535e-34,4.14097643506e-41,9.51251334561e-48,1.87301424645e-54
1378.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37702202798e-15,9.49042492421e-22,4.36053440505e-28,1.50264025934e-34,4.14247885689e-41,9.51665507227e-48,1.87396570486e-54
1378.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37712192794e-15,9.49180199334e-22,4.36148351596e-28,1.50307636008e-34,4.14398171478e-41,9.52079830156e-48,1.87491757752e-54
1378.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.3772218279e-15,9.49317916238e-22,4.36243276458e-28,1.50351255574e-34,4.14548500881e-41,9.52494303394e-48,1.87586986457e-54
1378.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37732172787e-15,9.49455643131e-22,4.36338215092e-28,1.50394884634e-34,4.14698873909e-41,9.52908926982e-48,1.87682256618e-54
1378.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37742162783e-15,9.49593380014e-22,4.364331675e-28,1.50438523188e-34,4.14849290571e-41,9.53323700966e-48,1.87777568248e-54
1378.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37752152779e-15,9.49731126887e-22,4.36528133682e-28,1.50482171238e-34,4.14999750876e-41,9.53738625387e-48,1.87872921363e-54
1379.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37762142775e-15,9.4986888375e-22,4.36623113638e-28,1.50525828785e-34,4.15150254834e-41,9.54153700291e-48,1.87968315978e-54
1379.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998622e-07,1.37772132771e-15,9.50006650603e-22,4.36718107371e-28,1.50569495831e-34,4.15300802454e-41,9.54568925721e-48,1.88063752108e-54
1379.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37782122768e-15,9.50144427446e-22,4.36813114881e-28,1.50613172377e-34,4.15451393745e-41,9.5498430172e-48,1.88159229768e-54
1379.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37792112764e-15,9.50282214279e-22,4.3690813617e-28,1.50656858424e-34,4.15602028718e-41,9.55399828332e-48,1.88254748973e-54
1379.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.3780210276e-15,9.50420011102e-22,4.37003171237e-28,1.50700553974e-34,4.15752707382e-41,9.55815505601e-48,1.88350309739e-54
1379.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37812092756e-15,9.50557817914e-22,4.37098220085e-28,1.50744259029e-34,4.15903429746e-41,9.5623133357e-48,1.88445912079e-54
1379.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37822082752e-15,9.50695634717e-22,4.37193282714e-28,1.50787973589e-34,4.1605419582e-41,9.56647312283e-48,1.8854155601e-54
1379.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37832072749e-15,9.5083346151e-22,4.37288359125e-28,1.50831697655e-34,4.16205005613e-41,9.57063441785e-48,1.88637241547e-54
1379.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37842062745e-15,9.50971298293e-22,4.37383449319e-28,1.50875431231e-34,4.16355859135e-41,9.57479722118e-48,1.88732968704e-54
1379.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37852052741e-15,9.51109145065e-22,4.37478553297e-28,1.50919174316e-34,4.16506756396e-41,9.57896153326e-48,1.88828737496e-54
1380.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37862042737e-15,9.51247001828e-22,4.37573671061e-28,1.50962926912e-34,4.16657697404e-41,9.58312735454e-48,1.8892454794e-54
1380.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998621e-07,1.37872032734e-15,9.5138486858e-22,4.3766880261e-28,1.5100668902e-34,4.16808682169e-41,9.58729468544e-48,1.89020400048e-54
1380.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.3788202273e-15,9.51522745323e-22,4.37763947947e-28,1.51050460642e-34,4.16959710702e-41,9.59146352641e-48,1.89116293838e-54
1380.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37892012726e-15,9.51660632055e-22,4.37859107072e-28,1.5109424178e-34,4.17110783011e-41,9.59563387788e-48,1.89212229324e-54
1380.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37902002722e-15,9.51798528778e-22,4.37954279986e-28,1.51138032434e-34,4.17261899105e-41,9.59980574029e-48,1.89308206521e-54
1380.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37911992718e-15,9.5193643549e-22,4.38049466691e-28,1.51181832606e-34,4.17413058995e-41,9.60397911409e-48,1.89404225444e-54
1380.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37921982715e-15,9.52074352192e-22,4.38144667186e-28,1.51225642298e-34,4.1756426269e-41,9.6081539997e-48,1.89500286108e-54
1380.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37931972711e-15,9.52212278885e-22,4.38239881474e-28,1.5126946151e-34,4.17715510199e-41,9.61233039757e-48,1.89596388529e-54
1380.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37941962707e-15,9.52350215567e-22,4.38335109555e-28,1.51313290244e-34,4.17866801533e-41,9.61650830813e-48,1.89692532721e-54
1380.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37951952703e-15,9.52488162239e-22,4.3843035143e-28,1.51357128502e-34,4.18018136699e-41,9.62068773182e-48,1.897887187e-54
1381.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37961942699e-15,9.52626118901e-22,4.385256071e-28,1.51400976285e-34,4.18169515709e-41,9.62486866908e-48,1.89884946481e-54
1381.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999862e-07,1.37971932695e-15,9.52764085553e-22,4.38620876566e-28,1.51444833593e-34,4.18320938572e-41,9.62905112036e-48,1.89981216079e-54
1381.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.37981922692e-15,9.52902062195e-22,4.3871615983e-28,1.5148870043e-34,4.18472405296e-41,9.63323508608e-48,1.90077527508e-54
1381.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.37991912688e-15,9.53040048827e-22,4.38811456891e-28,1.51532576796e-34,4.18623915892e-41,9.63742056668e-48,1.90173880785e-54
1381.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38001902684e-15,9.53178045449e-22,4.38906767752e-28,1.51576462692e-34,4.18775470369e-41,9.64160756261e-48,1.90270275925e-54
1381.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.3801189268e-15,9.53316052061e-22,4.39002092413e-28,1.51620358119e-34,4.18927068737e-41,9.64579607431e-48,1.90366712942e-54
1381.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38021882676e-15,9.53454068663e-22,4.39097430875e-28,1.5166426308e-34,4.19078711005e-41,9.6499861022e-48,1.90463191851e-54
1381.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38031872673e-15,9.53592095255e-22,4.39192783139e-28,1.51708177576e-34,4.19230397182e-41,9.65417764674e-48,1.90559712669e-54
1381.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38041862669e-15,9.53730131836e-22,4.39288149206e-28,1.51752101607e-34,4.19382127279e-41,9.65837070836e-48,1.90656275409e-54
1381.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38051852665e-15,9.53868178408e-22,4.39383529078e-28,1.51796035176e-34,4.19533901305e-41,9.6625652875e-48,1.90752880088e-54
1382.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38061842661e-15,9.5400623497e-22,4.39478922755e-28,1.51839978283e-34,4.19685719269e-41,9.6667613846e-48,1.9084952672e-54
1382.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998619e-07,1.38071832657e-15,9.54144301521e-22,4.39574330237e-28,1.5188393093e-34,4.19837581181e-41,9.6709590001e-48,1.90946215321e-54
1382.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38081822654e-15,9.54282378063e-22,4.39669751527e-28,1.51927893119e-34,4.1998948705e-41,9.67515813444e-48,1.91042945905e-54
1382.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.3809181265e-15,9.54420464595e-22,4.39765186625e-28,1.51971864851e-34,4.20141436886e-41,9.67935878805e-48,1.91139718488e-54
1382.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38101802646e-15,9.54558561116e-22,4.39860635533e-28,1.52015846126e-34,4.20293430699e-41,9.68356096139e-48,1.91236533086e-54
1382.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38111792642e-15,9.54696667627e-22,4.3995609825e-28,1.52059836948e-34,4.20445468497e-41,9.68776465488e-48,1.91333389713e-54
1382.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38121782638e-15,9.54834784129e-22,4.40051574778e-28,1.52103837316e-34,4.20597550292e-41,9.69196986897e-48,1.91430288384e-54
1382.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38131772634e-15,9.5497291062e-22,4.40147065119e-28,1.52147847233e-34,4.20749676091e-41,9.69617660409e-48,1.91527229115e-54
1382.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38141762631e-15,9.55111047102e-22,4.40242569273e-28,1.52191866699e-34,4.20901845905e-41,9.7003848607e-48,1.91624211921e-54
1382.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38151752627e-15,9.55249193573e-22,4.40338087241e-28,1.52235895717e-34,4.21054059743e-41,9.70459463922e-48,1.91721236817e-54
1383.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38161742623e-15,9.55387350034e-22,4.40433619024e-28,1.52279934287e-34,4.21206317616e-41,9.7088059401e-48,1.91818303819e-54
1383.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998618e-07,1.38171732619e-15,9.55525516485e-22,4.40529164623e-28,1.5232398241e-34,4.21358619531e-41,9.71301876377e-48,1.91915412941e-54
1383.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38181722615e-15,9.55663692926e-22,4.40624724039e-28,1.5236804009e-34,4.21510965499e-41,9.71723311069e-48,1.92012564199e-54
1383.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38191712611e-15,9.55801879357e-22,4.40720297274e-28,1.52412107325e-34,4.2166335553e-41,9.72144898129e-48,1.92109757609e-54
1383.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38201702608e-15,9.55940075778e-22,4.40815884327e-28,1.52456184119e-34,4.21815789633e-41,9.725666376e-48,1.92206993184e-54
1383.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38211692604e-15,9.56078282189e-22,4.40911485201e-28,1.52500270472e-34,4.21968267817e-41,9.72988529528e-48,1.92304270941e-54
1383.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.382216826e-15,9.5621649859e-22,4.41007099896e-28,1.52544366386e-34,4.22120790093e-41,9.73410573956e-48,1.92401590895e-54
1383.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38231672596e-15,9.56354724981e-22,4.41102728413e-28,1.52588471862e-34,4.22273356469e-41,9.73832770928e-48,1.92498953061e-54
1383.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38241662592e-15,9.56492961362e-22,4.41198370753e-28,1.52632586902e-34,4.22425966955e-41,9.74255120489e-48,1.92596357454e-54
1383.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38251652588e-15,9.56631207733e-22,4.41294026917e-28,1.52676711506e-34,4.22578621561e-41,9.74677622682e-48,1.9269380409e-54
1384.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38261642585e-15,9.56769464094e-22,4.41389696907e-28,1.52720845677e-34,4.22731320297e-41,9.75100277552e-48,1.92791292984e-54
1384.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998617e-07,1.38271632581e-15,9.56907730444e-22,4.41485380722e-28,1.52764989415e-34,4.22884063171e-41,9.75523085143e-48,1.92888824151e-54
1384.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38281622577e-15,9.57046006785e-22,4.41581078365e-28,1.52809142723e-34,4.23036850194e-41,9.75946045498e-48,1.92986397606e-54
1384.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38291612573e-15,9.57184293116e-22,4.41676789836e-28,1.52853305601e-34,4.23189681375e-41,9.76369158662e-48,1.93084013365e-54
1384.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38301602569e-15,9.57322589436e-22,4.41772515135e-28,1.52897478051e-34,4.23342556724e-41,9.7679242468e-48,1.93181671443e-54
1384.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38311592565e-15,9.57460895747e-22,4.41868254265e-28,1.52941660074e-34,4.2349547625e-41,9.77215843595e-48,1.93279371855e-54
1384.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38321582562e-15,9.57599212047e-22,4.41964007227e-28,1.52985851672e-34,4.23648439963e-41,9.77639415452e-48,1.93377114617e-54
1384.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38331572558e-15,9.57737538338e-22,4.4205977402e-28,1.53030052845e-34,4.23801447872e-41,9.78063140294e-48,1.93474899743e-54
1384.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38341562554e-15,9.57875874618e-22,4.42155554646e-28,1.53074263596e-34,4.23954499987e-41,9.78487018167e-48,1.9357272725e-54
1384.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.3835155255e-15,9.58014220889e-22,4.42251349107e-28,1.53118483926e-34,4.24107596317e-41,9.78911049113e-48,1.93670597152e-54
1385.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38361542546e-15,9.58152577149e-22,4.42347157402e-28,1.53162713836e-34,4.24260736873e-41,9.79335233178e-48,1.93768509465e-54
1385.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998616e-07,1.38371532542e-15,9.58290943399e-22,4.42442979534e-28,1.53206953327e-34,4.24413921663e-41,9.79759570406e-48,1.93866464204e-54
1385.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38381522539e-15,9.58429319639e-22,4.42538815503e-28,1.53251202402e-34,4.24567150698e-41,9.80184060841e-48,1.93964461384e-54
1385.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38391512535e-15,9.5856770587e-22,4.4263466531e-28,1.5329546106e-34,4.24720423986e-41,9.80608704526e-48,1.94062501021e-54
1385.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38401502531e-15,9.5870610209e-22,4.42730528956e-28,1.53339729304e-34,4.24873741538e-41,9.81033501507e-48,1.9416058313e-54
1385.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38411492527e-15,9.588445083e-22,4.42826406442e-28,1.53384007136e-34,4.25027103363e-41,9.81458451828e-48,1.94258707727e-54
1385.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38421482523e-15,9.589829245e-22,4.42922297769e-28,1.53428294556e-34,4.25180509471e-41,9.81883555532e-48,1.94356874826e-54
1385.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38431472519e-15,9.5912135069e-22,4.43018202939e-28,1.53472591565e-34,4.2533395987e-41,9.82308812665e-48,1.94455084443e-54
1385.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38441462515e-15,9.5925978687e-22,4.43114121951e-28,1.53516898166e-34,4.25487454572e-41,9.8273422327e-48,1.94553336593e-54
1385.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38451452512e-15,9.5939823304e-22,4.43210054808e-28,1.53561214359e-34,4.25640993585e-41,9.83159787392e-48,1.94651631293e-54
1386.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38461442508e-15,9.595366892e-22,4.43306001509e-28,1.53605540147e-34,4.25794576919e-41,9.83585505076e-48,1.94749968556e-54
1386.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998615e-07,1.38471432504e-15,9.59675155349e-22,4.43401962057e-28,1.53649875529e-34,4.25948204583e-41,9.84011376364e-48,1.94848348399e-54
1386.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.384814225e-15,9.59813631489e-22,4.43497936452e-28,1.53694220509e-34,4.26101876588e-41,9.84437401303e-48,1.94946770836e-54
1386.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38491412496e-15,9.59952117619e-22,4.43593924695e-28,1.53738575086e-34,4.26255592942e-41,9.84863579935e-48,1.95045235884e-54
1386.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38501402492e-15,9.60090613739e-22,4.43689926787e-28,1.53782939263e-34,4.26409353656e-41,9.85289912307e-48,1.95143743557e-54
1386.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38511392488e-15,9.60229119848e-22,4.43785942729e-28,1.53827313041e-34,4.26563158739e-41,9.8571639846e-48,1.95242293872e-54
1386.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38521382485e-15,9.60367635948e-22,4.43881972523e-28,1.53871696422e-34,4.267170082e-41,9.86143038442e-48,1.95340886842e-54
1386.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38531372481e-15,9.60506162037e-22,4.43978016168e-28,1.53916089406e-34,4.26870902049e-41,9.86569832294e-48,1.95439522484e-54
1386.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38541362477e-15,9.60644698117e-22,4.44074073667e-28,1.53960491995e-34,4.27024840296e-41,9.86996780063e-48,1.95538200814e-54
1386.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38551352473e-15,9.60783244186e-22,4.44170145019e-28,1.5400490419e-34,4.27178822951e-41,9.87423881792e-48,1.95636921846e-54
1387.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38561342469e-15,9.60921800246e-22,4.44266230227e-28,1.54049325993e-34,4.27332850023e-41,9.87851137526e-48,1.95735685595e-54
1387.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998614e-07,1.38571332465e-15,9.61060366295e-22,4.44362329291e-28,1.54093757406e-34,4.27486921521e-41,9.8827854731e-48,1.95834492078e-54
1387.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38581322461e-15,9.61198942334e-22,4.44458442212e-28,1.54138198429e-34,4.27641037455e-41,9.88706111187e-48,1.9593334131e-54
1387.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38591312458e-15,9.61337528364e-22,4.44554568991e-28,1.54182649064e-34,4.27795197835e-41,9.89133829202e-48,1.96032233306e-54
1387.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38601302454e-15,9.61476124383e-22,4.44650709629e-28,1.54227109312e-34,4.27949402671e-41,9.89561701399e-48,1.96131168081e-54
1387.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.3861129245e-15,9.61614730392e-22,4.44746864127e-28,1.54271579175e-34,4.28103651972e-41,9.89989727824e-48,1.96230145651e-54
1387.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38621282446e-15,9.61753346391e-22,4.44843032486e-28,1.54316058655e-34,4.28257945747e-41,9.9041790852e-48,1.96329166032e-54
1387.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38631272442e-15,9.6189197238e-22,4.44939214708e-28,1.54360547751e-34,4.28412284006e-41,9.90846243532e-48,1.96428229238e-54
1387.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38641262438e-15,9.62030608359e-22,4.45035410792e-28,1.54405046467e-34,4.2856666676e-41,9.91274732905e-48,1.96527335285e-54
1387.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.38651252434e-15,9.62169254328e-22,4.45131620741e-28,1.54449554803e-34,4.28721094017e-41,9.91703376682e-48,1.9662648419e-54
1388.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999998613e-07,1.3866124243e-15,9.62307910287e-22,4.45227844554e-28,1.54494072761e-34,4.28875565787e-41,9.92132174909e-48,1.96725675966e-54
