time,hexokinase,glucose,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible
1752.9,1e-09,9.99999998248e-07,1.75114885115e-15,1e-06,1.53389623209e-18,1e-06,8.96386734515e-22
1753.0,1e-09,9.99999998248e-07,1.75124875125e-15,1e-06,1.53407119826e-18,1e-06,8.96540132887e-22
1753.1,1e-09,9.99999998248e-07,1.75134865135e-15,1e-06,1.53424617441e-18,1e-06,8.96693548755e-22
1753.2,1e-09,9.99999998248e-07,1.75144855145e-15,1e-06,1.53442116053e-18,1e-06,8.96846982121e-22
1753.3,1e-09,9.99999998248e-07,1.75154845155e-15,1e-06,1.53459615662e-18,1e-06,8.97000432987e-22
1753.4,1e-09,9.99999998247e-07,1.75164835165e-15,1e-06,1.53477116269e-18,1e-06,8.97153901353e-22
1753.5,1e-09,9.99999998247e-07,1.75174825175e-15,1e-06,1.53494617872e-18,1e-06,8.97307387219e-22
1753.6,1e-09,9.99999998247e-07,1.75184815185e-15,1e-06,1.53512120473e-18,1e-06,8.97460890588e-22
1753.7,1e-09,9.99999998247e-07,1.75194805195e-15,1e-06,1.53529624072e-18,1e-06,8.9761441146e-22
1753.8,1e-09,9.99999998247e-07,1.75204795205e-15,1e-06,1.53547128667e-18,1e-06,8.97767949836e-22
1753.9,1e-09,9.99999998247e-07,1.75214785215e-15,1e-06,1.5356463426e-18,1e-06,8.97921505717e-22
1754.0,1e-09,9.99999998247e-07,1.75224775225e-15,1e-06,1.5358214085e-18,1e-06,8.98075079105e-22
1754.1,1e-09,9.99999998247e-07,1.75234765235e-15,1e-06,1.53599648437e-18,1e-06,8.98228669999e-22
1754.2,1e-09,9.99999998247e-07,1.75244755245e-15,1e-06,1.53617157022e-18,1e-06,8.98382278401e-22
1754.3,1e-09,9.99999998247e-07,1.75254745255e-15,1e-06,1.53634666603e-18,1e-06,8.98535904313e-22
1754.4,1e-09,9.99999998246e-07,1.75264735265e-15,1e-06,1.53652177182e-18,1e-06,8.98689547734e-22
1754.5,1e-09,9.99999998246e-07,1.75274725275e-15,1e-06,1.53669688759e-18,1e-06,8.98843208667e-22
1754.6,1e-09,9.99999998246e-07,1.75284715285e-15,1e-06,1.53687201332e-18,1e-06,8.98996887112e-22
1754.7,1e-09,9.99999998246e-07,1.75294705295e-15,1e-06,1.53704714903e-18,1e-06,8.9915058307e-22
1754.8,1e-09,9.99999998246e-07,1.75304695305e-15,1e-06,1.53722229471e-18,1e-06,8.99304296541e-22
1754.9,1e-09,9.99999998246e-07,1.75314685314e-15,1e-06,1.53739745036e-18,1e-06,8.99458027528e-22
1755.0,1e-09,9.99999998246e-07,1.75324675324e-15,1e-06,1.53757261598e-18,1e-06,8.99611776031e-22
1755.1,1e-09,9.99999998246e-07,1.75334665334e-15,1e-06,1.53774779158e-18,1e-06,8.99765542051e-22
1755.2,1e-09,9.99999998246e-07,1.75344655344e-15,1e-06,1.53792297715e-18,1e-06,8.9991932559e-22
1755.3,1e-09,9.99999998246e-07,1.75354645354e-15,1e-06,1.53809817269e-18,1e-06,9.00073126647e-22
1755.4,1e-09,9.99999998245e-07,1.75364635364e-15,1e-06,1.53827337821e-18,1e-06,9.00226945224e-22
1755.5,1e-09,9.99999998245e-07,1.75374625374e-15,1e-06,1.53844859369e-18,1e-06,9.00380781322e-22
1755.6,1e-09,9.99999998245e-07,1.75384615384e-15,1e-06,1.53862381915e-18,1e-06,9.00534634943e-22
1755.7,1e-09,9.99999998245e-07,1.75394605394e-15,1e-06,1.53879905458e-18,1e-06,9.00688506086e-22
1755.8,1e-09,9.99999998245e-07,1.75404595404e-15,1e-06,1.53897429999e-18,1e-06,9.00842394753e-22
1755.9,1e-09,9.99999998245e-07,1.75414585414e-15,1e-06,1.53914955536e-18,1e-06,9.00996300946e-22
1756.0,1e-09,9.99999998245e-07,1.75424575424e-15,1e-06,1.53932482071e-18,1e-06,9.01150224664e-22
1756.1,1e-09,9.99999998245e-07,1.75434565434e-15,1e-06,1.53950009603e-18,1e-06,9.0130416591e-22
1756.2,1e-09,9.99999998245e-07,1.75444555444e-15,1e-06,1.53967538133e-18,1e-06,9.01458124683e-22
1756.3,1e-09,9.99999998245e-07,1.75454545454e-15,1e-06,1.53985067659e-18,1e-06,9.01612100986e-22
1756.4,1e-09,9.99999998244e-07,1.75464535464e-15,1e-06,1.54002598183e-18,1e-06,9.01766094819e-22
1756.5,1e-09,9.99999998244e-07,1.75474525474e-15,1e-06,1.54020129704e-18,1e-06,9.01920106182e-22
1756.6,1e-09,9.99999998244e-07,1.75484515484e-15,1e-06,1.54037662223e-18,1e-06,9.02074135078e-22
1756.7,1e-09,9.99999998244e-07,1.75494505494e-15,1e-06,1.54055195738e-18,1e-06,9.02228181506e-22
1756.8,1e-09,9.99999998244e-07,1.75504495504e-15,1e-06,1.54072730251e-18,1e-06,9.02382245469e-22
1756.9,1e-09,9.99999998244e-07,1.75514485514e-15,1e-06,1.54090265761e-18,1e-06,9.02536326967e-22
1757.0,1e-09,9.99999998244e-07,1.75524475524e-15,1e-06,1.54107802269e-18,1e-06,9.02690426e-22
1757.1,1e-09,9.99999998244e-07,1.75534465534e-15,1e-06,1.54125339773e-18,1e-06,9.02844542571e-22
1757.2,1e-09,9.99999998244e-07,1.75544455544e-15,1e-06,1.54142878275e-18,1e-06,9.0299867668e-22
1757.3,1e-09,9.99999998244e-07,1.75554445554e-15,1e-06,1.54160417774e-18,1e-06,9.03152828328e-22
1757.4,1e-09,9.99999998243e-07,1.75564435564e-15,1e-06,1.5417795827e-18,1e-06,9.03306997515e-22
1757.5,1e-09,9.99999998243e-07,1.75574425574e-15,1e-06,1.54195499764e-18,1e-06,9.03461184244e-22
1757.6,1e-09,9.99999998243e-07,1.75584415584e-15,1e-06,1.54213042255e-18,1e-06,9.03615388515e-22
1757.7,1e-09,9.99999998243e-07,1.75594405594e-15,1e-06,1.54230585743e-18,1e-06,9.03769610328e-22
1757.8,1e-09,9.99999998243e-07,1.75604395604e-15,1e-06,1.54248130228e-18,1e-06,9.03923849686e-22
1757.9,1e-09,9.99999998243e-07,1.75614385614e-15,1e-06,1.54265675711e-18,1e-06,9.04078106589e-22
1758.0,1e-09,9.99999998243e-07,1.75624375624e-15,1e-06,1.5428322219e-18,1e-06,9.04232381037e-22
1758.1,1e-09,9.99999998243e-07,1.75634365634e-15,1e-06,1.54300769667e-18,1e-06,9.04386673033e-22
1758.2,1e-09,9.99999998243e-07,1.75644355644e-15,1e-06,1.54318318142e-18,1e-06,9.04540982576e-22
1758.3,1e-09,9.99999998243e-07,1.75654345654e-15,1e-06,1.54335867613e-18,1e-06,9.04695309669e-22
1758.4,1e-09,9.99999998242e-07,1.75664335664e-15,1e-06,1.54353418082e-18,1e-06,9.04849654312e-22
1758.5,1e-09,9.99999998242e-07,1.75674325674e-15,1e-06,1.54370969548e-18,1e-06,9.05004016505e-22
1758.6,1e-09,9.99999998242e-07,1.75684315684e-15,1e-06,1.54388522011e-18,1e-06,9.05158396251e-22
1758.7,1e-09,9.99999998242e-07,1.75694305694e-15,1e-06,1.54406075472e-18,1e-06,9.05312793549e-22
1758.8,1e-09,9.99999998242e-07,1.75704295704e-15,1e-06,1.54423629929e-18,1e-06,9.05467208401e-22
1758.9,1e-09,9.99999998242e-07,1.75714285714e-15,1e-06,1.54441185384e-18,1e-06,9.05621640809e-22
1759.0,1e-09,9.99999998242e-07,1.75724275724e-15,1e-06,1.54458741837e-18,1e-06,9.05776090772e-22
1759.1,1e-09,9.99999998242e-07,1.75734265734e-15,1e-06,1.54476299286e-18,1e-06,9.05930558292e-22
1759.2,1e-09,9.99999998242e-07,1.75744255744e-15,1e-06,1.54493857733e-18,1e-06,9.0608504337e-22
1759.3,1e-09,9.99999998242e-07,1.75754245754e-15,1e-06,1.54511417177e-18,1e-06,9.06239546008e-22
1759.4,1e-09,9.99999998241e-07,1.75764235764e-15,1e-06,1.54528977618e-18,1e-06,9.06394066205e-22
1759.5,1e-09,9.99999998241e-07,1.75774225774e-15,1e-06,1.54546539056e-18,1e-06,9.06548603963e-22
1759.6,1e-09,9.99999998241e-07,1.75784215784e-15,1e-06,1.54564101492e-18,1e-06,9.06703159283e-22
1759.7,1e-09,9.99999998241e-07,1.75794205794e-15,1e-06,1.54581664925e-18,1e-06,9.06857732165e-22
1759.8,1e-09,9.99999998241e-07,1.75804195804e-15,1e-06,1.54599229355e-18,1e-06,9.07012322612e-22
1759.9,1e-09,9.99999998241e-07,1.75814185814e-15,1e-06,1.54616794782e-18,1e-06,9.07166930624e-22
1760.0,1e-09,9.99999998241e-07,1.75824175824e-15,1e-06,1.54634361207e-18,1e-06,9.07321556202e-22
1760.1,1e-09,9.99999998241e-07,1.75834165834e-15,1e-06,1.54651928629e-18,1e-06,9.07476199346e-22
1760.2,1e-09,9.99999998241e-07,1.75844155844e-15,1e-06,1.54669497048e-18,1e-06,9.07630860059e-22
1760.3,1e-09,9.99999998241e-07,1.75854145854e-15,1e-06,1.54687066464e-18,1e-06,9.0778553834e-22
1760.4,1e-09,9.9999999824e-07,1.75864135864e-15,1e-06,1.54704636878e-18,1e-06,9.07940234192e-22
1760.5,1e-09,9.9999999824e-07,1.75874125874e-15,1e-06,1.54722208288e-18,1e-06,9.08094947614e-22
1760.6,1e-09,9.9999999824e-07,1.75884115884e-15,1e-06,1.54739780697e-18,1e-06,9.08249678608e-22
1760.7,1e-09,9.9999999824e-07,1.75894105894e-15,1e-06,1.54757354102e-18,1e-06,9.08404427175e-22
1760.8,1e-09,9.9999999824e-07,1.75904095904e-15,1e-06,1.54774928504e-18,1e-06,9.08559193316e-22
1760.9,1e-09,9.9999999824e-07,1.75914085914e-15,1e-06,1.54792503904e-18,1e-06,9.08713977032e-22
1761.0,1e-09,9.9999999824e-07,1.75924075924e-15,1e-06,1.54810080301e-18,1e-06,9.08868778324e-22
1761.1,1e-09,9.9999999824e-07,1.75934065934e-15,1e-06,1.54827657695e-18,1e-06,9.09023597192e-22
1761.2,1e-09,9.9999999824e-07,1.75944055944e-15,1e-06,1.54845236087e-18,1e-06,9.09178433639e-22
1761.3,1e-09,9.9999999824e-07,1.75954045954e-15,1e-06,1.54862815476e-18,1e-06,9.09333287664e-22
1761.4,1e-09,9.99999998239e-07,1.75964035964e-15,1e-06,1.54880395862e-18,1e-06,9.0948815927e-22
