time,glucose,hexokinase,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible,phosphofructokinase,fructose16biphosphate
1540.8,4e-09,9.99999993843e-07,6.15230202583e-15,1e-06,4.73849593179e-18,1e-06,2.43431922739e-21,1e-06,2.43525736137e-21
1540.9,4e-09,9.99999993843e-07,6.15270101099e-15,1e-06,4.73911070403e-18,1e-06,2.43479310772e-21,1e-06,2.43573148525e-21
1541.0,4e-09,9.99999993842e-07,6.1530999961e-15,1e-06,4.73972551611e-18,1e-06,2.43526704953e-21,1e-06,2.43620567065e-21
1541.1,4e-09,9.99999993842e-07,6.15349898117e-15,1e-06,4.74034036802e-18,1e-06,2.43574105282e-21,1e-06,2.43667991759e-21
1541.2,4e-09,9.99999993842e-07,6.15389796621e-15,1e-06,4.74095525978e-18,1e-06,2.4362151176e-21,1e-06,2.43715422606e-21
1541.3,4e-09,9.99999993841e-07,6.1542969512e-15,1e-06,4.74157019136e-18,1e-06,2.43668924387e-21,1e-06,2.43762859607e-21
1541.4,4e-09,9.99999993841e-07,6.15469593616e-15,1e-06,4.74218516279e-18,1e-06,2.43716343164e-21,1e-06,2.43810302762e-21
1541.5,4e-09,9.9999999384e-07,6.15509492107e-15,1e-06,4.74280017405e-18,1e-06,2.4376376809e-21,1e-06,2.43857752072e-21
1541.6,4e-09,9.9999999384e-07,6.15549390594e-15,1e-06,4.74341522515e-18,1e-06,2.43811199167e-21,1e-06,2.43905207537e-21
1541.7,4e-09,9.9999999384e-07,6.15589289078e-15,1e-06,4.74403031608e-18,1e-06,2.43858636394e-21,1e-06,2.43952669157e-21
1541.8,4e-09,9.99999993839e-07,6.15629187557e-15,1e-06,4.74464544685e-18,1e-06,2.43906079773e-21,1e-06,2.44000136933e-21
1541.9,4e-09,9.99999993839e-07,6.15669086033e-15,1e-06,4.74526061746e-18,1e-06,2.43953529303e-21,1e-06,2.44047610866e-21
1542.0,4e-09,9.99999993838e-07,6.15708984504e-15,1e-06,4.7458758279e-18,1e-06,2.44000984985e-21,1e-06,2.44095090955e-21
1542.1,4e-09,9.99999993838e-07,6.15748882971e-15,1e-06,4.74649107818e-18,1e-06,2.44048446819e-21,1e-06,2.44142577201e-21
1542.2,4e-09,9.99999993838e-07,6.15788781435e-15,1e-06,4.7471063683e-18,1e-06,2.44095914806e-21,1e-06,2.44190069604e-21
1542.3,4e-09,9.99999993837e-07,6.15828679894e-15,1e-06,4.74772169825e-18,1e-06,2.44143388946e-21,1e-06,2.44237568166e-21
1542.4,4e-09,9.99999993837e-07,6.1586857835e-15,1e-06,4.74833706804e-18,1e-06,2.4419086924e-21,1e-06,2.44285072886e-21
1542.5,4e-09,9.99999993836e-07,6.15908476801e-15,1e-06,4.74895247767e-18,1e-06,2.44238355687e-21,1e-06,2.44332583764e-21
1542.6,4e-09,9.99999993836e-07,6.15948375249e-15,1e-06,4.74956792713e-18,1e-06,2.44285848289e-21,1e-06,2.44380100801e-21
1542.7,4e-09,9.99999993836e-07,6.15988273692e-15,1e-06,4.75018341643e-18,1e-06,2.44333347046e-21,1e-06,2.44427623998e-21
1542.8,4e-09,9.99999993835e-07,6.16028172132e-15,1e-06,4.75079894556e-18,1e-06,2.44380851957e-21,1e-06,2.44475153355e-21
1542.9,4e-09,9.99999993835e-07,6.16068070567e-15,1e-06,4.75141451454e-18,1e-06,2.44428363024e-21,1e-06,2.44522688872e-21
1543.0,4e-09,9.99999993834e-07,6.16107968999e-15,1e-06,4.75203012334e-18,1e-06,2.44475880247e-21,1e-06,2.44570230549e-21
1543.1,4e-09,9.99999993834e-07,6.16147867427e-15,1e-06,4.75264577199e-18,1e-06,2.44523403626e-21,1e-06,2.44617778388e-21
1543.2,4e-09,9.99999993834e-07,6.1618776585e-15,1e-06,4.75326146047e-18,1e-06,2.44570933162e-21,1e-06,2.44665332388e-21
1543.3,4e-09,9.99999993833e-07,6.1622766427e-15,1e-06,4.75387718878e-18,1e-06,2.44618468855e-21,1e-06,2.4471289255e-21
1543.4,4e-09,9.99999993833e-07,6.16267562685e-15,1e-06,4.75449295694e-18,1e-06,2.44666010706e-21,1e-06,2.44760458874e-21
1543.5,4e-09,9.99999993832e-07,6.16307461097e-15,1e-06,4.75510876492e-18,1e-06,2.44713558714e-21,1e-06,2.44808031361e-21
1543.6,4e-09,9.99999993832e-07,6.16347359504e-15,1e-06,4.75572461275e-18,1e-06,2.44761112881e-21,1e-06,2.44855610011e-21
1543.7,4e-09,9.99999993832e-07,6.16387257908e-15,1e-06,4.75634050041e-18,1e-06,2.44808673206e-21,1e-06,2.44903194824e-21
1543.8,4e-09,9.99999993831e-07,6.16427156308e-15,1e-06,4.75695642791e-18,1e-06,2.4485623969e-21,1e-06,2.44950785801e-21
1543.9,4e-09,9.99999993831e-07,6.16467054703e-15,1e-06,4.75757239524e-18,1e-06,2.44903812334e-21,1e-06,2.44998382942e-21
1544.0,4e-09,9.9999999383e-07,6.16506953095e-15,1e-06,4.75818840241e-18,1e-06,2.44951391138e-21,1e-06,2.45045986248e-21
1544.1,4e-09,9.9999999383e-07,6.16546851483e-15,1e-06,4.75880444942e-18,1e-06,2.44998976102e-21,1e-06,2.45093595719e-21
1544.2,4e-09,9.9999999383e-07,6.16586749866e-15,1e-06,4.75942053626e-18,1e-06,2.45046567227e-21,1e-06,2.45141211356e-21
1544.3,4e-09,9.99999993829e-07,6.16626648246e-15,1e-06,4.76003666294e-18,1e-06,2.45094164512e-21,1e-06,2.45188833158e-21
1544.4,4e-09,9.99999993829e-07,6.16666546622e-15,1e-06,4.76065282946e-18,1e-06,2.4514176796e-21,1e-06,2.45236461126e-21
1544.5,4e-09,9.99999993828e-07,6.16706444993e-15,1e-06,4.76126903581e-18,1e-06,2.45189377569e-21,1e-06,2.45284095261e-21
1544.6,4e-09,9.99999993828e-07,6.16746343361e-15,1e-06,4.761885282e-18,1e-06,2.4523699334e-21,1e-06,2.45331735564e-21
1544.7,4e-09,9.99999993828e-07,6.16786241725e-15,1e-06,4.76250156802e-18,1e-06,2.45284615274e-21,1e-06,2.45379382033e-21
1544.8,4e-09,9.99999993827e-07,6.16826140084e-15,1e-06,4.76311789388e-18,1e-06,2.45332243371e-21,1e-06,2.4542703467e-21
1544.9,4e-09,9.99999993827e-07,6.1686603844e-15,1e-06,4.76373425958e-18,1e-06,2.45379877631e-21,1e-06,2.45474693476e-21
1545.0,4e-09,9.99999993826e-07,6.16905936792e-15,1e-06,4.76435066511e-18,1e-06,2.45427518056e-21,1e-06,2.4552235845e-21
1545.1,4e-09,9.99999993826e-07,6.1694583514e-15,1e-06,4.76496711048e-18,1e-06,2.45475164644e-21,1e-06,2.45570029594e-21
1545.2,4e-09,9.99999993826e-07,6.16985733483e-15,1e-06,4.76558359568e-18,1e-06,2.45522817398e-21,1e-06,2.45617706906e-21
1545.3,4e-09,9.99999993825e-07,6.17025631823e-15,1e-06,4.76620012072e-18,1e-06,2.45570476316e-21,1e-06,2.45665390389e-21
1545.4,4e-09,9.99999993825e-07,6.17065530159e-15,1e-06,4.7668166856e-18,1e-06,2.456181414e-21,1e-06,2.45713080041e-21
1545.5,4e-09,9.99999993824e-07,6.17105428491e-15,1e-06,4.76743329031e-18,1e-06,2.45665812649e-21,1e-06,2.45760775865e-21
1545.6,4e-09,9.99999993824e-07,6.17145326819e-15,1e-06,4.76804993486e-18,1e-06,2.45713490065e-21,1e-06,2.45808477859e-21
1545.7,4e-09,9.99999993824e-07,6.17185225142e-15,1e-06,4.76866661925e-18,1e-06,2.45761173648e-21,1e-06,2.45856186025e-21
1545.8,4e-09,9.99999993823e-07,6.17225123462e-15,1e-06,4.76928334347e-18,1e-06,2.45808863397e-21,1e-06,2.45903900362e-21
1545.9,4e-09,9.99999993823e-07,6.17265021778e-15,1e-06,4.76990010753e-18,1e-06,2.45856559314e-21,1e-06,2.45951620872e-21
1546.0,4e-09,9.99999993822e-07,6.1730492009e-15,1e-06,4.77051691142e-18,1e-06,2.45904261399e-21,1e-06,2.45999347554e-21
1546.1,4e-09,9.99999993822e-07,6.17344818398e-15,1e-06,4.77113375515e-18,1e-06,2.45951969652e-21,1e-06,2.4604708041e-21
1546.2,4e-09,9.99999993822e-07,6.17384716702e-15,1e-06,4.77175063872e-18,1e-06,2.45999684074e-21,1e-06,2.46094819439e-21
1546.3,4e-09,9.99999993821e-07,6.17424615001e-15,1e-06,4.77236756212e-18,1e-06,2.46047404665e-21,1e-06,2.46142564641e-21
1546.4,4e-09,9.99999993821e-07,6.17464513297e-15,1e-06,4.77298452536e-18,1e-06,2.46095131425e-21,1e-06,2.46190316018e-21
1546.5,4e-09,9.9999999382e-07,6.17504411589e-15,1e-06,4.77360152843e-18,1e-06,2.46142864355e-21,1e-06,2.46238073569e-21
1546.6,4e-09,9.9999999382e-07,6.17544309877e-15,1e-06,4.77421857134e-18,1e-06,2.46190603455e-21,1e-06,2.46285837296e-21
1546.7,4e-09,9.9999999382e-07,6.17584208161e-15,1e-06,4.77483565409e-18,1e-06,2.46238348726e-21,1e-06,2.46333607198e-21
1546.8,4e-09,9.99999993819e-07,6.17624106441e-15,1e-06,4.77545277667e-18,1e-06,2.46286100168e-21,1e-06,2.46381383275e-21
1546.9,4e-09,9.99999993819e-07,6.17664004717e-15,1e-06,4.77606993909e-18,1e-06,2.46333857781e-21,1e-06,2.46429165529e-21
1547.0,4e-09,9.99999993818e-07,6.17703902989e-15,1e-06,4.77668714134e-18,1e-06,2.46381621566e-21,1e-06,2.4647695396e-21
1547.1,4e-09,9.99999993818e-07,6.17743801257e-15,1e-06,4.77730438343e-18,1e-06,2.46429391524e-21,1e-06,2.46524748567e-21
1547.2,4e-09,9.99999993818e-07,6.17783699521e-15,1e-06,4.77792166536e-18,1e-06,2.46477167654e-21,1e-06,2.46572549352e-21
1547.3,4e-09,9.99999993817e-07,6.17823597781e-15,1e-06,4.77853898712e-18,1e-06,2.46524949957e-21,1e-06,2.46620356315e-21
1547.4,4e-09,9.99999993817e-07,6.17863496037e-15,1e-06,4.77915634872e-18,1e-06,2.46572738433e-21,1e-06,2.46668169455e-21
1547.5,4e-09,9.99999993816e-07,6.17903394289e-15,1e-06,4.77977375015e-18,1e-06,2.46620533083e-21,1e-06,2.46715988775e-21
1547.6,4e-09,9.99999993816e-07,6.17943292537e-15,1e-06,4.78039119142e-18,1e-06,2.46668333908e-21,1e-06,2.46763814273e-21
1547.7,4e-09,9.99999993816e-07,6.17983190781e-15,1e-06,4.78100867253e-18,1e-06,2.46716140907e-21,1e-06,2.46811645951e-21
1547.8,4e-09,9.99999993815e-07,6.18023089021e-15,1e-06,4.78162619347e-18,1e-06,2.46763954081e-21,1e-06,2.46859483809e-21
1547.9,4e-09,9.99999993815e-07,6.18062987257e-15,1e-06,4.78224375425e-18,1e-06,2.4681177343e-21,1e-06,2.46907327847e-21
1548.0,4e-09,9.99999993814e-07,6.18102885489e-15,1e-06,4.78286135486e-18,1e-06,2.46859598956e-21,1e-06,2.46955178065e-21
1548.1,4e-09,9.99999993814e-07,6.18142783717e-15,1e-06,4.78347899531e-18,1e-06,2.46907430657e-21,1e-06,2.47003034464e-21
1548.2,4e-09,9.99999993814e-07,6.18182681941e-15,1e-06,4.7840966756e-18,1e-06,2.46955268535e-21,1e-06,2.47050897045e-21
1548.3,4e-09,9.99999993813e-07,6.18222580161e-15,1e-06,4.78471439572e-18,1e-06,2.4700311259e-21,1e-06,2.47098765808e-21
1548.4,4e-09,9.99999993813e-07,6.18262478377e-15,1e-06,4.78533215568e-18,1e-06,2.47050962823e-21,1e-06,2.47146640753e-21
1548.5,4e-09,9.99999993812e-07,6.18302376589e-15,1e-06,4.78594995547e-18,1e-06,2.47098819233e-21,1e-06,2.4719452188e-21
1548.6,4e-09,9.99999993812e-07,6.18342274797e-15,1e-06,4.7865677951e-18,1e-06,2.47146681822e-21,1e-06,2.4724240919e-21
1548.7,4e-09,9.99999993812e-07,6.18382173001e-15,1e-06,4.78718567457e-18,1e-06,2.47194550589e-21,1e-06,2.47290302684e-21
1548.8,4e-09,9.99999993811e-07,6.18422071202e-15,1e-06,4.78780359387e-18,1e-06,2.47242425535e-21,1e-06,2.47338202361e-21
1548.9,4e-09,9.99999993811e-07,6.18461969398e-15,1e-06,4.788421553e-18,1e-06,2.4729030666e-21,1e-06,2.47386108223e-21
1549.0,4e-09,9.9999999381e-07,6.1850186759e-15,1e-06,4.78903955198e-18,1e-06,2.47338193966e-21,1e-06,2.47434020269e-21
1549.1,4e-09,9.9999999381e-07,6.18541765778e-15,1e-06,4.78965759079e-18,1e-06,2.47386087451e-21,1e-06,2.47481938501e-21
1549.2,4e-09,9.9999999381e-07,6.18581663962e-15,1e-06,4.79027566943e-18,1e-06,2.47433987117e-21,1e-06,2.47529862917e-21
1549.3,4e-09,9.99999993809e-07,6.18621562142e-15,1e-06,4.79089378791e-18,1e-06,2.47481892964e-21,1e-06,2.4757779352e-21
1549.4,4e-09,9.99999993809e-07,6.18661460319e-15,1e-06,4.79151194623e-18,1e-06,2.47529804992e-21,1e-06,2.47625730308e-21
1549.5,4e-09,9.99999993808e-07,6.18701358491e-15,1e-06,4.79213014438e-18,1e-06,2.47577723203e-21,1e-06,2.47673673283e-21
1549.6,4e-09,9.99999993808e-07,6.18741256659e-15,1e-06,4.79274838237e-18,1e-06,2.47625647595e-21,1e-06,2.47721622446e-21
1549.7,4e-09,9.99999993808e-07,6.18781154823e-15,1e-06,4.79336666019e-18,1e-06,2.4767357817e-21,1e-06,2.47769577795e-21
1549.8,4e-09,9.99999993807e-07,6.18821052983e-15,1e-06,4.79398497785e-18,1e-06,2.47721514928e-21,1e-06,2.47817539332e-21
1549.9,4e-09,9.99999993807e-07,6.1886095114e-15,1e-06,4.79460333534e-18,1e-06,2.47769457869e-21,1e-06,2.47865507058e-21
1550.0,4e-09,9.99999993806e-07,6.18900849292e-15,1e-06,4.79522173268e-18,1e-06,2.47817406994e-21,1e-06,2.47913480972e-21
1550.1,4e-09,9.99999993806e-07,6.1894074744e-15,1e-06,4.79584016984e-18,1e-06,2.47865362304e-21,1e-06,2.47961461075e-21
1550.2,4e-09,9.99999993806e-07,6.18980645584e-15,1e-06,4.79645864684e-18,1e-06,2.47913323797e-21,1e-06,2.48009447367e-21
1550.3,4e-09,9.99999993805e-07,6.19020543725e-15,1e-06,4.79707716368e-18,1e-06,2.47961291476e-21,1e-06,2.48057439849e-21
1550.4,4e-09,9.99999993805e-07,6.19060441861e-15,1e-06,4.79769572036e-18,1e-06,2.4800926534e-21,1e-06,2.48105438522e-21
1550.5,4e-09,9.99999993804e-07,6.19100339993e-15,1e-06,4.79831431687e-18,1e-06,2.4805724539e-21,1e-06,2.48153443385e-21
1550.6,4e-09,9.99999993804e-07,6.19140238122e-15,1e-06,4.79893295321e-18,1e-06,2.48105231626e-21,1e-06,2.48201454438e-21
1550.7,4e-09,9.99999993804e-07,6.19180136246e-15,1e-06,4.79955162939e-18,1e-06,2.48153224049e-21,1e-06,2.48249471684e-21
1550.8,4e-09,9.99999993803e-07,6.19220034366e-15,1e-06,4.80017034541e-18,1e-06,2.48201222659e-21,1e-06,2.48297495121e-21
1550.9,4e-09,9.99999993803e-07,6.19259932483e-15,1e-06,4.80078910126e-18,1e-06,2.48249227456e-21,1e-06,2.4834552475e-21
1551.0,4e-09,9.99999993802e-07,6.19299830595e-15,1e-06,4.80140789695e-18,1e-06,2.4829723844e-21,1e-06,2.48393560571e-21
1551.1,4e-09,9.99999993802e-07,6.19339728703e-15,1e-06,4.80202673248e-18,1e-06,2.48345255613e-21,1e-06,2.48441602586e-21
1551.2,4e-09,9.99999993802e-07,6.19379626808e-15,1e-06,4.80264560783e-18,1e-06,2.48393278975e-21,1e-06,2.48489650794e-21
1551.3,4e-09,9.99999993801e-07,6.19419524908e-15,1e-06,4.80326452303e-18,1e-06,2.48441308525e-21,1e-06,2.48537705196e-21
1551.4,4e-09,9.99999993801e-07,6.19459423005e-15,1e-06,4.80388347806e-18,1e-06,2.48489344265e-21,1e-06,2.48585765792e-21
1551.5,4e-09,9.999999938e-07,6.19499321097e-15,1e-06,4.80450247293e-18,1e-06,2.48537386194e-21,1e-06,2.48633832582e-21
1551.6,4e-09,9.999999938e-07,6.19539219185e-15,1e-06,4.80512150763e-18,1e-06,2.48585434314e-21,1e-06,2.48681905568e-21
1551.7,4e-09,9.999999938e-07,6.1957911727e-15,1e-06,4.80574058217e-18,1e-06,2.48633488624e-21,1e-06,2.48729984748e-21
1551.8,4e-09,9.99999993799e-07,6.1961901535e-15,1e-06,4.80635969654e-18,1e-06,2.48681549125e-21,1e-06,2.48778070125e-21
1551.9,4e-09,9.99999993799e-07,6.19658913427e-15,1e-06,4.80697885075e-18,1e-06,2.48729615818e-21,1e-06,2.48826161698e-21
1552.0,4e-09,9.99999993798e-07,6.19698811499e-15,1e-06,4.8075980448e-18,1e-06,2.48777688702e-21,1e-06,2.48874259467e-21
1552.1,4e-09,9.99999993798e-07,6.19738709568e-15,1e-06,4.80821727868e-18,1e-06,2.48825767778e-21,1e-06,2.48922363433e-21
1552.2,4e-09,9.99999993798e-07,6.19778607632e-15,1e-06,4.80883655239e-18,1e-06,2.48873853047e-21,1e-06,2.48970473596e-21
1552.3,4e-09,9.99999993797e-07,6.19818505693e-15,1e-06,4.80945586594e-18,1e-06,2.48921944509e-21,1e-06,2.49018589958e-21
1552.4,4e-09,9.99999993797e-07,6.19858403749e-15,1e-06,4.81007521933e-18,1e-06,2.48970042164e-21,1e-06,2.49066712517e-21
1552.5,4e-09,9.99999993796e-07,6.19898301802e-15,1e-06,4.81069461255e-18,1e-06,2.49018146013e-21,1e-06,2.49114841275e-21
1552.6,4e-09,9.99999993796e-07,6.1993819985e-15,1e-06,4.81131404561e-18,1e-06,2.49066256056e-21,1e-06,2.49162976232e-21
1552.7,4e-09,9.99999993796e-07,6.19978097895e-15,1e-06,4.81193351851e-18,1e-06,2.49114372294e-21,1e-06,2.49211117388e-21
1552.8,4e-09,9.99999993795e-07,6.20017995935e-15,1e-06,4.81255303123e-18,1e-06,2.49162494726e-21,1e-06,2.49259264744e-21
1552.9,4e-09,9.99999993795e-07,6.20057893972e-15,1e-06,4.8131725838e-18,1e-06,2.49210623354e-21,1e-06,2.493074183e-21
1553.0,4e-09,9.99999993794e-07,6.20097792004e-15,1e-06,4.8137921762e-18,1e-06,2.49258758177e-21,1e-06,2.49355578057e-21
1553.1,4e-09,9.99999993794e-07,6.20137690033e-15,1e-06,4.81441180844e-18,1e-06,2.49306899197e-21,1e-06,2.49403744015e-21
1553.2,4e-09,9.99999993794e-07,6.20177588057e-15,1e-06,4.81503148051e-18,1e-06,2.49355046413e-21,1e-06,2.49451916174e-21
1553.3,4e-09,9.99999993793e-07,6.20217486078e-15,1e-06,4.81565119241e-18,1e-06,2.49403199826e-21,1e-06,2.49500094534e-21
1553.4,4e-09,9.99999993793e-07,6.20257384095e-15,1e-06,4.81627094416e-18,1e-06,2.49451359437e-21,1e-06,2.49548279097e-21
1553.5,4e-09,9.99999993792e-07,6.20297282107e-15,1e-06,4.81689073574e-18,1e-06,2.49499525245e-21,1e-06,2.49596469863e-21
1553.6,4e-09,9.99999993792e-07,6.20337180116e-15,1e-06,4.81751056715e-18,1e-06,2.49547697251e-21,1e-06,2.49644666831e-21
1553.7,4e-09,9.99999993792e-07,6.20377078121e-15,1e-06,4.8181304384e-18,1e-06,2.49595875456e-21,1e-06,2.49692870003e-21
1553.8,4e-09,9.99999993791e-07,6.20416976121e-15,1e-06,4.81875034948e-18,1e-06,2.4964405986e-21,1e-06,2.49741079378e-21
1553.9,4e-09,9.99999993791e-07,6.20456874118e-15,1e-06,4.8193703004e-18,1e-06,2.49692250463e-21,1e-06,2.49789294957e-21
1554.0,4e-09,9.9999999379e-07,6.2049677211e-15,1e-06,4.81999029116e-18,1e-06,2.49740447265e-21,1e-06,2.49837516742e-21
1554.1,4e-09,9.9999999379e-07,6.20536670099e-15,1e-06,4.82061032175e-18,1e-06,2.49788650268e-21,1e-06,2.4988574473e-21
1554.2,4e-09,9.9999999379e-07,6.20576568084e-15,1e-06,4.82123039217e-18,1e-06,2.49836859471e-21,1e-06,2.49933978925e-21
1554.3,4e-09,9.99999993789e-07,6.20616466065e-15,1e-06,4.82185050244e-18,1e-06,2.49885074876e-21,1e-06,2.49982219325e-21
1554.4,4e-09,9.99999993789e-07,6.20656364041e-15,1e-06,4.82247065253e-18,1e-06,2.49933296481e-21,1e-06,2.50030465931e-21
1554.5,4e-09,9.99999993788e-07,6.20696262014e-15,1e-06,4.82309084247e-18,1e-06,2.49981524288e-21,1e-06,2.50078718744e-21
1554.6,4e-09,9.99999993788e-07,6.20736159983e-15,1e-06,4.82371107223e-18,1e-06,2.50029758298e-21,1e-06,2.50126977763e-21
1554.7,4e-09,9.99999993788e-07,6.20776057947e-15,1e-06,4.82433134184e-18,1e-06,2.50077998509e-21,1e-06,2.5017524299e-21
1554.8,4e-09,9.99999993787e-07,6.20815955908e-15,1e-06,4.82495165128e-18,1e-06,2.50126244924e-21,1e-06,2.50223514425e-21
1554.9,4e-09,9.99999993787e-07,6.20855853865e-15,1e-06,4.82557200055e-18,1e-06,2.50174497542e-21,1e-06,2.50271792068e-21
1555.0,4e-09,9.99999993786e-07,6.20895751818e-15,1e-06,4.82619238966e-18,1e-06,2.50222756364e-21,1e-06,2.50320075919e-21
1555.1,4e-09,9.99999993786e-07,6.20935649766e-15,1e-06,4.8268128186e-18,1e-06,2.5027102139e-21,1e-06,2.50368365979e-21
1555.2,4e-09,9.99999993786e-07,6.20975547711e-15,1e-06,4.82743328738e-18,1e-06,2.5031929262e-21,1e-06,2.50416662249e-21
1555.3,4e-09,9.99999993785e-07,6.21015445652e-15,1e-06,4.828053796e-18,1e-06,2.50367570055e-21,1e-06,2.50464964728e-21
1555.4,4e-09,9.99999993785e-07,6.21055343589e-15,1e-06,4.82867434445e-18,1e-06,2.50415853695e-21,1e-06,2.50513273417e-21
1555.5,4e-09,9.99999993784e-07,6.21095241522e-15,1e-06,4.82929493274e-18,1e-06,2.50464143542e-21,1e-06,2.50561588317e-21
1555.6,4e-09,9.99999993784e-07,6.2113513945e-15,1e-06,4.82991556086e-18,1e-06,2.50512439594e-21,1e-06,2.50609909428e-21
1555.7,4e-09,9.99999993784e-07,6.21175037375e-15,1e-06,4.83053622882e-18,1e-06,2.50560741852e-21,1e-06,2.5065823675e-21
1555.8,4e-09,9.99999993783e-07,6.21214935296e-15,1e-06,4.83115693661e-18,1e-06,2.50609050318e-21,1e-06,2.50706570284e-21
1555.9,4e-09,9.99999993783e-07,6.21254833213e-15,1e-06,4.83177768424e-18,1e-06,2.50657364991e-21,1e-06,2.5075491003e-21
1556.0,4e-09,9.99999993782e-07,6.21294731126e-15,1e-06,4.8323984717e-18,1e-06,2.50705685871e-21,1e-06,2.50803255988e-21
1556.1,4e-09,9.99999993782e-07,6.21334629035e-15,1e-06,4.833019299e-18,1e-06,2.5075401296e-21,1e-06,2.50851608159e-21
1556.2,4e-09,9.99999993782e-07,6.2137452694e-15,1e-06,4.83364016613e-18,1e-06,2.50802346257e-21,1e-06,2.50899966544e-21
1556.3,4e-09,9.99999993781e-07,6.21414424841e-15,1e-06,4.8342610731e-18,1e-06,2.50850685763e-21,1e-06,2.50948331142e-21
1556.4,4e-09,9.99999993781e-07,6.21454322737e-15,1e-06,4.8348820199e-18,1e-06,2.50899031478e-21,1e-06,2.50996701955e-21
1556.5,4e-09,9.9999999378e-07,6.2149422063e-15,1e-06,4.83550300654e-18,1e-06,2.50947383403e-21,1e-06,2.51045078982e-21
1556.6,4e-09,9.9999999378e-07,6.21534118519e-15,1e-06,4.83612403302e-18,1e-06,2.50995741538e-21,1e-06,2.51093462224e-21
1556.7,4e-09,9.9999999378e-07,6.21574016404e-15,1e-06,4.83674509933e-18,1e-06,2.51044105883e-21,1e-06,2.51141851681e-21
1556.8,4e-09,9.99999993779e-07,6.21613914285e-15,1e-06,4.83736620547e-18,1e-06,2.5109247644e-21,1e-06,2.51190247354e-21
1556.9,4e-09,9.99999993779e-07,6.21653812162e-15,1e-06,4.83798735145e-18,1e-06,2.51140853207e-21,1e-06,2.51238649243e-21
1557.0,4e-09,9.99999993778e-07,6.21693710035e-15,1e-06,4.83860853727e-18,1e-06,2.51189236186e-21,1e-06,2.51287057348e-21
1557.1,4e-09,9.99999993778e-07,6.21733607904e-15,1e-06,4.83922976292e-18,1e-06,2.51237625377e-21,1e-06,2.5133547167e-21
1557.2,4e-09,9.99999993778e-07,6.21773505769e-15,1e-06,4.8398510284e-18,1e-06,2.51286020781e-21,1e-06,2.5138389221e-21
1557.3,4e-09,9.99999993777e-07,6.2181340363e-15,1e-06,4.84047233372e-18,1e-06,2.51334422398e-21,1e-06,2.51432318967e-21
1557.4,4e-09,9.99999993777e-07,6.21853301487e-15,1e-06,4.84109367888e-18,1e-06,2.51382830227e-21,1e-06,2.51480751943e-21
1557.5,4e-09,9.99999993776e-07,6.2189319934e-15,1e-06,4.84171506387e-18,1e-06,2.51431244271e-21,1e-06,2.51529191137e-21
1557.6,4e-09,9.99999993776e-07,6.21933097189e-15,1e-06,4.8423364887e-18,1e-06,2.51479664528e-21,1e-06,2.5157763655e-21
1557.7,4e-09,9.99999993776e-07,6.21972995034e-15,1e-06,4.84295795336e-18,1e-06,2.51528091e-21,1e-06,2.51626088182e-21
1557.8,4e-09,9.99999993775e-07,6.22012892875e-15,1e-06,4.84357945785e-18,1e-06,2.51576523687e-21,1e-06,2.51674546034e-21
1557.9,4e-09,9.99999993775e-07,6.22052790712e-15,1e-06,4.84420100219e-18,1e-06,2.51624962589e-21,1e-06,2.51723010105e-21
1558.0,4e-09,9.99999993774e-07,6.22092688545e-15,1e-06,4.84482258635e-18,1e-06,2.51673407707e-21,1e-06,2.51771480398e-21
1558.1,4e-09,9.99999993774e-07,6.22132586374e-15,1e-06,4.84544421036e-18,1e-06,2.51721859041e-21,1e-06,2.51819956911e-21
1558.2,4e-09,9.99999993774e-07,6.221724842e-15,1e-06,4.84606587419e-18,1e-06,2.51770316591e-21,1e-06,2.51868439646e-21
1558.3,4e-09,9.99999993773e-07,6.22212382021e-15,1e-06,4.84668757786e-18,1e-06,2.51818780358e-21,1e-06,2.51916928602e-21
1558.4,4e-09,9.99999993773e-07,6.22252279838e-15,1e-06,4.84730932137e-18,1e-06,2.51867250342e-21,1e-06,2.5196542378e-21
1558.5,4e-09,9.99999993772e-07,6.22292177651e-15,1e-06,4.84793110471e-18,1e-06,2.51915726544e-21,1e-06,2.52013925181e-21
1558.6,4e-09,9.99999993772e-07,6.2233207546e-15,1e-06,4.84855292789e-18,1e-06,2.51964208964e-21,1e-06,2.52062432805e-21
1558.7,4e-09,9.99999993772e-07,6.22371973265e-15,1e-06,4.84917479091e-18,1e-06,2.52012697602e-21,1e-06,2.52110946652e-21
1558.8,4e-09,9.99999993771e-07,6.22411871066e-15,1e-06,4.84979669375e-18,1e-06,2.52061192459e-21,1e-06,2.52159466723e-21
1558.9,4e-09,9.99999993771e-07,6.22451768863e-15,1e-06,4.85041863644e-18,1e-06,2.52109693536e-21,1e-06,2.52207993017e-21
1559.0,4e-09,9.9999999377e-07,6.22491666657e-15,1e-06,4.85104061895e-18,1e-06,2.52158200832e-21,1e-06,2.52256525536e-21
1559.1,4e-09,9.9999999377e-07,6.22531564446e-15,1e-06,4.85166264131e-18,1e-06,2.52206714348e-21,1e-06,2.52305064281e-21
1559.2,4e-09,9.9999999377e-07,6.22571462231e-15,1e-06,4.85228470349e-18,1e-06,2.52255234084e-21,1e-06,2.5235360925e-21
