time,hexokinase,glucose,g6p,phosphoglucoisomerase,phosphoglucoisomerase2,f6p,phosphofructokinase,f16p,fructosephosphatealdolase,fructosephosphatealdolase2,g3p,dhp,g6pdehydrogenase,pg6
12.4,1e-09,9.99999999988e-07,1.2387612234e-17,1e-09,1e-09,7.68031948991e-26,1e-09,3.17453206566e-34,1e-09,1e-09,9.84104942185e-43,9.84104942185e-43,1e-09,7.6803195534e-26
12.5,1e-09,9.99999999988e-07,1.24875123314e-17,1e-09,1e-09,7.80469510964e-26,1e-09,3.25195630584e-34,1e-09,1e-09,1.01623634748e-42,1.01623634748e-42,1e-09,7.80469517468e-26
12.6,1e-09,9.99999999987e-07,1.25874124288e-17,1e-09,1e-09,7.9300697303e-26,1e-09,3.33062929721e-34,1e-09,1e-09,1.0491482306e-42,1.0491482306e-42,1e-09,7.93006979691e-26
12.7,1e-09,9.99999999987e-07,1.26873125262e-17,1e-09,1e-09,8.05644335188e-26,1e-09,3.41056102978e-34,1e-09,1e-09,1.08285312902e-42,1.08285312902e-42,1e-09,8.05644342009e-26
12.8,1e-09,9.99999999987e-07,1.27872126235e-17,1e-09,1e-09,8.18381597438e-26,1e-09,3.49176149357e-34,1e-09,1e-09,1.11736368009e-42,1.11736368009e-42,1e-09,8.18381604422e-26
12.9,1e-09,9.99999999987e-07,1.28871127209e-17,1e-09,1e-09,8.3121875978e-26,1e-09,3.57424067858e-34,1e-09,1e-09,1.15269262107e-42,1.15269262107e-42,1e-09,8.31218766929e-26
13.0,1e-09,9.99999999987e-07,1.29870128182e-17,1e-09,1e-09,8.44155822215e-26,1e-09,3.65800857481e-34,1e-09,1e-09,1.18885278913e-42,1.18885278913e-42,1e-09,8.44155829531e-26
13.1,1e-09,9.99999999987e-07,1.30869129155e-17,1e-09,1e-09,8.57192784742e-26,1e-09,3.74307517229e-34,1e-09,1e-09,1.22585712133e-42,1.22585712133e-42,1e-09,8.57192792228e-26
13.2,1e-09,9.99999999987e-07,1.31868130127e-17,1e-09,1e-09,8.70329647361e-26,1e-09,3.82945046102e-34,1e-09,1e-09,1.26371865464e-42,1.26371865464e-42,1e-09,8.7032965502e-26
13.3,1e-09,9.99999999987e-07,1.328671311e-17,1e-09,1e-09,8.83566410071e-26,1e-09,3.917144431e-34,1e-09,1e-09,1.3024505259e-42,1.3024505259e-42,1e-09,8.83566417906e-26
13.4,1e-09,9.99999999987e-07,1.33866132072e-17,1e-09,1e-09,8.96903072874e-26,1e-09,4.00616707225e-34,1e-09,1e-09,1.3420659719e-42,1.3420659719e-42,1e-09,8.96903080886e-26
13.5,1e-09,9.99999999987e-07,1.34865133044e-17,1e-09,1e-09,9.10339635769e-26,1e-09,4.09652837478e-34,1e-09,1e-09,1.38257832928e-42,1.38257832928e-42,1e-09,9.10339643962e-26
13.6,1e-09,9.99999999986e-07,1.35864134016e-17,1e-09,1e-09,9.23876098755e-26,1e-09,4.18823832859e-34,1e-09,1e-09,1.42400103462e-42,1.42400103462e-42,1e-09,9.23876107132e-26
13.7,1e-09,9.99999999986e-07,1.36863134988e-17,1e-09,1e-09,9.37512461833e-26,1e-09,4.28130692369e-34,1e-09,1e-09,1.46634762438e-42,1.46634762438e-42,1e-09,9.37512470396e-26
13.8,1e-09,9.99999999986e-07,1.3786213596e-17,1e-09,1e-09,9.51248725003e-26,1e-09,4.3757441501e-34,1e-09,1e-09,1.50963173491e-42,1.50963173491e-42,1e-09,9.51248733755e-26
13.9,1e-09,9.99999999986e-07,1.38861136931e-17,1e-09,1e-09,9.65084888264e-26,1e-09,4.47155999782e-34,1e-09,1e-09,1.55386710248e-42,1.55386710248e-42,1e-09,9.65084897208e-26
14.0,1e-09,9.99999999986e-07,1.39860137902e-17,1e-09,1e-09,9.79020951618e-26,1e-09,4.56876445686e-34,1e-09,1e-09,1.59906756326e-42,1.59906756326e-42,1e-09,9.79020960755e-26
14.1,1e-09,9.99999999986e-07,1.40859138873e-17,1e-09,1e-09,9.93056915062e-26,1e-09,4.66736751723e-34,1e-09,1e-09,1.6452470533e-42,1.6452470533e-42,1e-09,9.93056924397e-26
14.2,1e-09,9.99999999986e-07,1.41858139844e-17,1e-09,1e-09,1.0071927786e-25,1e-09,4.76737916894e-34,1e-09,1e-09,1.69241960858e-42,1.69241960858e-42,1e-09,1.00719278813e-25
14.3,1e-09,9.99999999986e-07,1.42857140814e-17,1e-09,1e-09,1.02142854223e-25,1e-09,4.868809402e-34,1e-09,1e-09,1.74059936495e-42,1.74059936495e-42,1e-09,1.02142855196e-25
14.4,1e-09,9.99999999986e-07,1.43856141785e-17,1e-09,1e-09,1.03576420594e-25,1e-09,4.97166820642e-34,1e-09,1e-09,1.78980055817e-42,1.78980055817e-42,1e-09,1.03576421589e-25
14.5,1e-09,9.99999999986e-07,1.44855142755e-17,1e-09,1e-09,1.05019976975e-25,1e-09,5.0759655722e-34,1e-09,1e-09,1.84003752392e-42,1.84003752392e-42,1e-09,1.05019977991e-25
14.6,1e-09,9.99999999985e-07,1.45854143725e-17,1e-09,1e-09,1.06473523366e-25,1e-09,5.18171148936e-34,1e-09,1e-09,1.89132469775e-42,1.89132469775e-42,1e-09,1.06473524402e-25
14.7,1e-09,9.99999999985e-07,1.46853144694e-17,1e-09,1e-09,1.07937059765e-25,1e-09,5.2889159479e-34,1e-09,1e-09,1.94367661514e-42,1.94367661514e-42,1e-09,1.07937060823e-25
14.8,1e-09,9.99999999985e-07,1.47852145664e-17,1e-09,1e-09,1.09410586173e-25,1e-09,5.39758893783e-34,1e-09,1e-09,1.99710791143e-42,1.99710791143e-42,1e-09,1.09410587253e-25
14.9,1e-09,9.99999999985e-07,1.48851146633e-17,1e-09,1e-09,1.10894102591e-25,1e-09,5.50774044917e-34,1e-09,1e-09,2.0516333219e-42,2.0516333219e-42,1e-09,1.10894103692e-25
15.0,1e-09,9.99999999985e-07,1.49850147602e-17,1e-09,1e-09,1.12387609017e-25,1e-09,5.61938047191e-34,1e-09,1e-09,2.10726768171e-42,2.10726768171e-42,1e-09,1.12387610141e-25
15.1,1e-09,9.99999999985e-07,1.50849148571e-17,1e-09,1e-09,1.13891105453e-25,1e-09,5.73251899608e-34,1e-09,1e-09,2.16402592592e-42,2.16402592592e-42,1e-09,1.13891106599e-25
15.2,1e-09,9.99999999985e-07,1.5184814954e-17,1e-09,1e-09,1.15404591897e-25,1e-09,5.84716601168e-34,1e-09,1e-09,2.2219230895e-42,2.2219230895e-42,1e-09,1.15404593067e-25
15.3,1e-09,9.99999999985e-07,1.52847150509e-17,1e-09,1e-09,1.16928068351e-25,1e-09,5.96333150871e-34,1e-09,1e-09,2.28097430731e-42,2.28097430731e-42,1e-09,1.16928069544e-25
15.4,1e-09,9.99999999985e-07,1.53846151477e-17,1e-09,1e-09,1.18461534814e-25,1e-09,6.08102547719e-34,1e-09,1e-09,2.34119481412e-42,2.34119481412e-42,1e-09,1.1846153603e-25
15.5,1e-09,9.99999999985e-07,1.54845152445e-17,1e-09,1e-09,1.20004991286e-25,1e-09,6.20025790712e-34,1e-09,1e-09,2.40259994459e-42,2.40259994459e-42,1e-09,1.20004992526e-25
15.6,1e-09,9.99999999984e-07,1.55844153413e-17,1e-09,1e-09,1.21558437767e-25,1e-09,6.32103878852e-34,1e-09,1e-09,2.46520513329e-42,2.46520513329e-42,1e-09,1.21558439031e-25
15.7,1e-09,9.99999999984e-07,1.56843154381e-17,1e-09,1e-09,1.23121874257e-25,1e-09,6.4433781114e-34,1e-09,1e-09,2.52902591468e-42,2.52902591468e-42,1e-09,1.23121875546e-25
15.8,1e-09,9.99999999984e-07,1.57842155348e-17,1e-09,1e-09,1.24695300756e-25,1e-09,6.56728586575e-34,1e-09,1e-09,2.59407792312e-42,2.59407792312e-42,1e-09,1.2469530207e-25
15.9,1e-09,9.99999999984e-07,1.58841156316e-17,1e-09,1e-09,1.26278717264e-25,1e-09,6.6927720416e-34,1e-09,1e-09,2.66037689288e-42,2.66037689288e-42,1e-09,1.26278718603e-25
16.0,1e-09,9.99999999984e-07,1.59840157283e-17,1e-09,1e-09,1.27872123782e-25,1e-09,6.81984662895e-34,1e-09,1e-09,2.72793865812e-42,2.72793865812e-42,1e-09,1.27872125146e-25
16.1,1e-09,9.99999999984e-07,1.6083915825e-17,1e-09,1e-09,1.29475520308e-25,1e-09,6.9485196178e-34,1e-09,1e-09,2.79677915291e-42,2.79677915291e-42,1e-09,1.29475521698e-25
16.2,1e-09,9.99999999984e-07,1.61838159216e-17,1e-09,1e-09,1.31088906843e-25,1e-09,7.07880099817e-34,1e-09,1e-09,2.86691441122e-42,2.86691441122e-42,1e-09,1.31088908259e-25
16.3,1e-09,9.99999999984e-07,1.62837160183e-17,1e-09,1e-09,1.32712283387e-25,1e-09,7.21070076007e-34,1e-09,1e-09,2.93836056691e-42,2.93836056691e-42,1e-09,1.32712284829e-25
16.4,1e-09,9.99999999984e-07,1.63836161149e-17,1e-09,1e-09,1.34345649941e-25,1e-09,7.34422889351e-34,1e-09,1e-09,3.01113385374e-42,3.01113385374e-42,1e-09,1.34345651409e-25
16.5,1e-09,9.99999999984e-07,1.64835162115e-17,1e-09,1e-09,1.35989006503e-25,1e-09,7.47939538849e-34,1e-09,1e-09,3.08525060538e-42,3.08525060538e-42,1e-09,1.35989007999e-25
16.6,1e-09,9.99999999983e-07,1.65834163081e-17,1e-09,1e-09,1.37642353074e-25,1e-09,7.61621023502e-34,1e-09,1e-09,3.1607272554e-42,3.1607272554e-42,1e-09,1.37642354597e-25
16.7,1e-09,9.99999999983e-07,1.66833164047e-17,1e-09,1e-09,1.39305689654e-25,1e-09,7.75468342312e-34,1e-09,1e-09,3.23758033726e-42,3.23758033726e-42,1e-09,1.39305691205e-25
16.8,1e-09,9.99999999983e-07,1.67832165013e-17,1e-09,1e-09,1.40979016244e-25,1e-09,7.89482494278e-34,1e-09,1e-09,3.31582648432e-42,3.31582648432e-42,1e-09,1.40979017823e-25
16.9,1e-09,9.99999999983e-07,1.68831165978e-17,1e-09,1e-09,1.42662332842e-25,1e-09,8.03664478403e-34,1e-09,1e-09,3.39548242985e-42,3.39548242985e-42,1e-09,1.42662334449e-25
17.0,1e-09,9.99999999983e-07,1.69830166943e-17,1e-09,1e-09,1.44355639449e-25,1e-09,8.18015293686e-34,1e-09,1e-09,3.47656500703e-42,3.47656500703e-42,1e-09,1.44355641085e-25
17.1,1e-09,9.99999999983e-07,1.70829167908e-17,1e-09,1e-09,1.46058936065e-25,1e-09,8.32535939129e-34,1e-09,1e-09,3.5590911489e-42,3.5590911489e-42,1e-09,1.4605893773e-25
17.2,1e-09,9.99999999983e-07,1.71828168873e-17,1e-09,1e-09,1.47772222691e-25,1e-09,8.47227413733e-34,1e-09,1e-09,3.64307788845e-42,3.64307788845e-42,1e-09,1.47772224385e-25
17.3,1e-09,9.99999999983e-07,1.72827169837e-17,1e-09,1e-09,1.49495499325e-25,1e-09,8.62090716498e-34,1e-09,1e-09,3.72854235852e-42,3.72854235852e-42,1e-09,1.49495501049e-25
17.4,1e-09,9.99999999983e-07,1.73826170802e-17,1e-09,1e-09,1.51228765968e-25,1e-09,8.77126846426e-34,1e-09,1e-09,3.8155017919e-42,3.8155017919e-42,1e-09,1.51228767722e-25
17.5,1e-09,9.99999999983e-07,1.74825171766e-17,1e-09,1e-09,1.5297202262e-25,1e-09,8.92336802517e-34,1e-09,1e-09,3.90397352125e-42,3.90397352125e-42,1e-09,1.52972024404e-25
17.6,1e-09,9.99999999982e-07,1.7582417273e-17,1e-09,1e-09,1.54725269281e-25,1e-09,9.07721583772e-34,1e-09,1e-09,3.99397497913e-42,3.99397497913e-42,1e-09,1.54725271096e-25
17.7,1e-09,9.99999999982e-07,1.76823173693e-17,1e-09,1e-09,1.56488505951e-25,1e-09,9.23282189192e-34,1e-09,1e-09,4.08552369801e-42,4.08552369801e-42,1e-09,1.56488507797e-25
17.8,1e-09,9.99999999982e-07,1.77822174657e-17,1e-09,1e-09,1.58261732629e-25,1e-09,9.39019617778e-34,1e-09,1e-09,4.17863731026e-42,4.17863731026e-42,1e-09,1.58261734508e-25
17.9,1e-09,9.99999999982e-07,1.7882117562e-17,1e-09,1e-09,1.60044949317e-25,1e-09,9.5493486853e-34,1e-09,1e-09,4.27333354814e-42,4.27333354814e-42,1e-09,1.60044951227e-25
18.0,1e-09,9.99999999982e-07,1.79820176583e-17,1e-09,1e-09,1.61838156014e-25,1e-09,9.7102894045e-34,1e-09,1e-09,4.36963024382e-42,4.36963024382e-42,1e-09,1.61838157956e-25
18.1,1e-09,9.99999999982e-07,1.80819177546e-17,1e-09,1e-09,1.6364135272e-25,1e-09,9.87302832539e-34,1e-09,1e-09,4.46754532936e-42,4.46754532936e-42,1e-09,1.63641354694e-25
18.2,1e-09,9.99999999982e-07,1.81818178509e-17,1e-09,1e-09,1.65454539434e-25,1e-09,1.0037575438e-33,1e-09,1e-09,4.56709683674e-42,4.56709683674e-42,1e-09,1.65454541442e-25
18.3,1e-09,9.99999999982e-07,1.82817179472e-17,1e-09,1e-09,1.67277716157e-25,1e-09,1.02039407323e-33,1e-09,1e-09,4.66830289781e-42,4.66830289781e-42,1e-09,1.67277718198e-25
18.4,1e-09,9.99999999982e-07,1.83816180434e-17,1e-09,1e-09,1.6911088289e-25,1e-09,1.03721341982e-33,1e-09,1e-09,4.77118174435e-42,4.77118174435e-42,1e-09,1.69110884964e-25
18.5,1e-09,9.99999999982e-07,1.84815181396e-17,1e-09,1e-09,1.70954039631e-25,1e-09,1.0542165826e-33,1e-09,1e-09,4.87575170803e-42,4.87575170803e-42,1e-09,1.70954041739e-25
18.6,1e-09,9.99999999981e-07,1.85814182358e-17,1e-09,1e-09,1.72807186381e-25,1e-09,1.07140456054e-33,1e-09,1e-09,4.9820312204e-42,4.9820312204e-42,1e-09,1.72807188524e-25
18.7,1e-09,9.99999999981e-07,1.8681318332e-17,1e-09,1e-09,1.7467032314e-25,1e-09,1.08877835266e-33,1e-09,1e-09,5.09003881295e-42,5.09003881295e-42,1e-09,1.74670325317e-25
18.8,1e-09,9.99999999981e-07,1.87812184281e-17,1e-09,1e-09,1.76543449908e-25,1e-09,1.10633895795e-33,1e-09,1e-09,5.19979311702e-42,5.19979311702e-42,1e-09,1.7654345212e-25
18.9,1e-09,9.99999999981e-07,1.88811185243e-17,1e-09,1e-09,1.78426566684e-25,1e-09,1.12408737542e-33,1e-09,1e-09,5.3113128639e-42,5.3113128639e-42,1e-09,1.78426568932e-25
19.0,1e-09,9.99999999981e-07,1.89810186204e-17,1e-09,1e-09,1.8031967347e-25,1e-09,1.14202460406e-33,1e-09,1e-09,5.42461688475e-42,5.42461688475e-42,1e-09,1.80319675754e-25
19.1,1e-09,9.99999999981e-07,1.90809187165e-17,1e-09,1e-09,1.82222770264e-25,1e-09,1.16015164288e-33,1e-09,1e-09,5.53972411064e-42,5.53972411064e-42,1e-09,1.82222772584e-25
19.2,1e-09,9.99999999981e-07,1.91808188125e-17,1e-09,1e-09,1.84135857067e-25,1e-09,1.17846949088e-33,1e-09,1e-09,5.65665357252e-42,5.65665357252e-42,1e-09,1.84135859424e-25
19.3,1e-09,9.99999999981e-07,1.92807189086e-17,1e-09,1e-09,1.86058933879e-25,1e-09,1.19697914706e-33,1e-09,1e-09,5.77542440129e-42,5.77542440129e-42,1e-09,1.86058936273e-25
19.4,1e-09,9.99999999981e-07,1.93806190046e-17,1e-09,1e-09,1.879920007e-25,1e-09,1.21568161042e-33,1e-09,1e-09,5.89605582769e-42,5.89605582769e-42,1e-09,1.87992003132e-25
19.5,1e-09,9.99999999981e-07,1.94805191006e-17,1e-09,1e-09,1.8993505753e-25,1e-09,1.23457787996e-33,1e-09,1e-09,6.0185671824e-42,6.0185671824e-42,1e-09,1.89935059999e-25
19.6,1e-09,9.9999999998e-07,1.95804191966e-17,1e-09,1e-09,1.91888104369e-25,1e-09,1.25366895468e-33,1e-09,1e-09,6.14297789598e-42,6.14297789598e-42,1e-09,1.91888106876e-25
19.7,1e-09,9.9999999998e-07,1.96803192926e-17,1e-09,1e-09,1.93851141216e-25,1e-09,1.27295583358e-33,1e-09,1e-09,6.26930749891e-42,6.26930749891e-42,1e-09,1.93851143762e-25
19.8,1e-09,9.9999999998e-07,1.97802193886e-17,1e-09,1e-09,1.95824168072e-25,1e-09,1.29243951567e-33,1e-09,1e-09,6.39757562155e-42,6.39757562155e-42,1e-09,1.95824170657e-25
19.9,1e-09,9.9999999998e-07,1.98801194845e-17,1e-09,1e-09,1.97807184937e-25,1e-09,1.31212099994e-33,1e-09,1e-09,6.52780199417e-42,6.52780199417e-42,1e-09,1.97807187561e-25
20.0,1e-09,9.9999999998e-07,1.99800195804e-17,1e-09,1e-09,1.99800191811e-25,1e-09,1.33200128539e-33,1e-09,1e-09,6.66000644694e-42,6.66000644694e-42,1e-09,1.99800194475e-25
20.1,1e-09,9.9999999998e-07,2.00799196763e-17,1e-09,1e-09,2.01803188693e-25,1e-09,1.35208137104e-33,1e-09,1e-09,6.79420890992e-42,6.79420890992e-42,1e-09,2.01803191398e-25
20.2,1e-09,9.9999999998e-07,2.01798197722e-17,1e-09,1e-09,2.03816175585e-25,1e-09,1.37236225586e-33,1e-09,1e-09,6.93042941309e-42,6.93042941309e-42,1e-09,2.03816178329e-25
20.3,1e-09,9.9999999998e-07,2.0279719868e-17,1e-09,1e-09,2.05839152485e-25,1e-09,1.39284493888e-33,1e-09,1e-09,7.06868808632e-42,7.06868808632e-42,1e-09,2.05839155271e-25
20.4,1e-09,9.9999999998e-07,2.03796199639e-17,1e-09,1e-09,2.07872119394e-25,1e-09,1.41353041908e-33,1e-09,1e-09,7.20900515936e-42,7.20900515936e-42,1e-09,2.07872122221e-25
20.5,1e-09,9.9999999998e-07,2.04795200597e-17,1e-09,1e-09,2.09915076311e-25,1e-09,1.43441969547e-33,1e-09,1e-09,7.3514009619e-42,7.3514009619e-42,1e-09,2.0991507918e-25
20.6,1e-09,9.99999999979e-07,2.05794201555e-17,1e-09,1e-09,2.11968023238e-25,1e-09,1.45551376706e-33,1e-09,1e-09,7.49589592349e-42,7.49589592349e-42,1e-09,2.11968026149e-25
20.7,1e-09,9.99999999979e-07,2.06793202513e-17,1e-09,1e-09,2.14030960173e-25,1e-09,1.47681363283e-33,1e-09,1e-09,7.64251057362e-42,7.64251057362e-42,1e-09,2.14030963127e-25
20.8,1e-09,9.99999999979e-07,2.0779220347e-17,1e-09,1e-09,2.16103887117e-25,1e-09,1.4983202918e-33,1e-09,1e-09,7.79126554164e-42,7.79126554164e-42,1e-09,2.16103890114e-25
20.9,1e-09,9.99999999979e-07,2.08791204427e-17,1e-09,1e-09,2.1818680407e-25,1e-09,1.52003474296e-33,1e-09,1e-09,7.94218155682e-42,7.94218155682e-42,1e-09,2.1818680711e-25
21.0,1e-09,9.99999999979e-07,2.09790205385e-17,1e-09,1e-09,2.20279711031e-25,1e-09,1.54195798531e-33,1e-09,1e-09,8.09527944835e-42,8.09527944835e-42,1e-09,2.20279714115e-25
21.1,1e-09,9.99999999979e-07,2.10789206342e-17,1e-09,1e-09,2.22382608001e-25,1e-09,1.56409101785e-33,1e-09,1e-09,8.25058014527e-42,8.25058014527e-42,1e-09,2.22382611129e-25
21.2,1e-09,9.99999999979e-07,2.11788207298e-17,1e-09,1e-09,2.2449549498e-25,1e-09,1.58643483959e-33,1e-09,1e-09,8.40810467657e-42,8.40810467657e-42,1e-09,2.24495498153e-25
21.3,1e-09,9.99999999979e-07,2.12787208255e-17,1e-09,1e-09,2.26618371968e-25,1e-09,1.60899044953e-33,1e-09,1e-09,8.56787417112e-42,8.56787417112e-42,1e-09,2.26618375186e-25
21.4,1e-09,9.99999999979e-07,2.13786209211e-17,1e-09,1e-09,2.28751238964e-25,1e-09,1.63175884667e-33,1e-09,1e-09,8.72990985767e-42,8.72990985767e-42,1e-09,2.28751242227e-25
21.5,1e-09,9.99999999979e-07,2.14785210167e-17,1e-09,1e-09,2.30894095969e-25,1e-09,1.65474103e-33,1e-09,1e-09,8.89423306491e-42,8.89423306491e-42,1e-09,2.30894099278e-25
21.6,1e-09,9.99999999978e-07,2.15784211123e-17,1e-09,1e-09,2.33046942983e-25,1e-09,1.67793799853e-33,1e-09,1e-09,9.0608652214e-42,9.0608652214e-42,1e-09,2.33046946339e-25
21.7,1e-09,9.99999999978e-07,2.16783212079e-17,1e-09,1e-09,2.35209780005e-25,1e-09,1.70135075126e-33,1e-09,1e-09,9.22982785561e-42,9.22982785561e-42,1e-09,2.35209783408e-25
21.8,1e-09,9.99999999978e-07,2.17782213035e-17,1e-09,1e-09,2.37382607036e-25,1e-09,1.72498028719e-33,1e-09,1e-09,9.40114259591e-42,9.40114259591e-42,1e-09,2.37382610486e-25
21.9,1e-09,9.99999999978e-07,2.1878121399e-17,1e-09,1e-09,2.39565424076e-25,1e-09,1.74882760532e-33,1e-09,1e-09,9.57483117058e-42,9.57483117058e-42,1e-09,2.39565427574e-25
22.0,1e-09,9.99999999978e-07,2.19780214945e-17,1e-09,1e-09,2.41758231124e-25,1e-09,1.77289370466e-33,1e-09,1e-09,9.75091540777e-42,9.75091540777e-42,1e-09,2.4175823467e-25
22.1,1e-09,9.99999999978e-07,2.207792159e-17,1e-09,1e-09,2.43961028182e-25,1e-09,1.79717958419e-33,1e-09,1e-09,9.92941723556e-42,9.92941723556e-42,1e-09,2.43961031776e-25
22.2,1e-09,9.99999999978e-07,2.21778216855e-17,1e-09,1e-09,2.46173815247e-25,1e-09,1.82168624293e-33,1e-09,1e-09,1.01103586819e-41,1.01103586819e-41,1e-09,2.46173818891e-25
22.3,1e-09,9.99999999978e-07,2.22777217809e-17,1e-09,1e-09,2.48396592322e-25,1e-09,1.84641467988e-33,1e-09,1e-09,1.02937618747e-41,1.02937618747e-41,1e-09,2.48396596015e-25
22.4,1e-09,9.99999999978e-07,2.23776218764e-17,1e-09,1e-09,2.50629359405e-25,1e-09,1.87136589403e-33,1e-09,1e-09,1.04796490418e-41,1.04796490418e-41,1e-09,2.50629363148e-25
22.5,1e-09,9.99999999978e-07,2.24775219718e-17,1e-09,1e-09,2.52872116497e-25,1e-09,1.89654088439e-33,1e-09,1e-09,1.06680425107e-41,1.06680425107e-41,1e-09,2.5287212029e-25
22.6,1e-09,9.99999999977e-07,2.25774220672e-17,1e-09,1e-09,2.55124863597e-25,1e-09,1.92194064995e-33,1e-09,1e-09,1.0858964709e-41,1.0858964709e-41,1e-09,2.55124867441e-25
22.7,1e-09,9.99999999977e-07,2.26773221625e-17,1e-09,1e-09,2.57387600706e-25,1e-09,1.94756618972e-33,1e-09,1e-09,1.10524381643e-41,1.10524381643e-41,1e-09,2.57387604601e-25
22.8,1e-09,9.99999999977e-07,2.27772222579e-17,1e-09,1e-09,2.59660327824e-25,1e-09,1.9734185027e-33,1e-09,1e-09,1.12484855038e-41,1.12484855038e-41,1e-09,2.59660331771e-25
22.9,1e-09,9.99999999977e-07,2.28771223532e-17,1e-09,1e-09,2.6194304495e-25,1e-09,1.99949858789e-33,1e-09,1e-09,1.1447129455e-41,1.1447129455e-41,1e-09,2.61943048949e-25
23.0,1e-09,9.99999999977e-07,2.29770224486e-17,1e-09,1e-09,2.64235752085e-25,1e-09,2.02580744429e-33,1e-09,1e-09,1.16483928448e-41,1.16483928448e-41,1e-09,2.64235756137e-25
23.1,1e-09,9.99999999977e-07,2.30769225438e-17,1e-09,1e-09,2.66538449228e-25,1e-09,2.0523460709e-33,1e-09,1e-09,1.18522986005e-41,1.18522986005e-41,1e-09,2.66538453333e-25
23.2,1e-09,9.99999999977e-07,2.31768226391e-17,1e-09,1e-09,2.68851136381e-25,1e-09,2.07911546673e-33,1e-09,1e-09,1.2058869749e-41,1.2058869749e-41,1e-09,2.68851140539e-25
23.3,1e-09,9.99999999977e-07,2.32767227344e-17,1e-09,1e-09,2.71173813541e-25,1e-09,2.10611663076e-33,1e-09,1e-09,1.22681294171e-41,1.22681294171e-41,1e-09,2.71173817754e-25
23.4,1e-09,9.99999999977e-07,2.33766228296e-17,1e-09,1e-09,2.73506480711e-25,1e-09,2.13335056201e-33,1e-09,1e-09,1.24801008316e-41,1.24801008316e-41,1e-09,2.73506484977e-25
23.5,1e-09,9.99999999977e-07,2.34765229248e-17,1e-09,1e-09,2.75849137889e-25,1e-09,2.16081825948e-33,1e-09,1e-09,1.26948073192e-41,1.26948073192e-41,1e-09,2.7584914221e-25
23.6,1e-09,9.99999999976e-07,2.357642302e-17,1e-09,1e-09,2.78201785075e-25,1e-09,2.18852072216e-33,1e-09,1e-09,1.29122723064e-41,1.29122723064e-41,1e-09,2.78201789452e-25
23.7,1e-09,9.99999999976e-07,2.36763231152e-17,1e-09,1e-09,2.8056442227e-25,1e-09,2.21645894906e-33,1e-09,1e-09,1.31325193198e-41,1.31325193198e-41,1e-09,2.80564426703e-25
23.8,1e-09,9.99999999976e-07,2.37762232103e-17,1e-09,1e-09,2.82937049474e-25,1e-09,2.24463393917e-33,1e-09,1e-09,1.33555719857e-41,1.33555719857e-41,1e-09,2.82937053963e-25
23.9,1e-09,9.99999999976e-07,2.38761233055e-17,1e-09,1e-09,2.85319666686e-25,1e-09,2.2730466915e-33,1e-09,1e-09,1.35814540304e-41,1.35814540304e-41,1e-09,2.85319671232e-25
24.0,1e-09,9.99999999976e-07,2.39760234006e-17,1e-09,1e-09,2.87712273907e-25,1e-09,2.30169820505e-33,1e-09,1e-09,1.381018928e-41,1.381018928e-41,1e-09,2.8771227851e-25
24.1,1e-09,9.99999999976e-07,2.40759234957e-17,1e-09,1e-09,2.90114871136e-25,1e-09,2.33058947883e-33,1e-09,1e-09,1.40418016606e-41,1.40418016606e-41,1e-09,2.90114875797e-25
24.2,1e-09,9.99999999976e-07,2.41758235908e-17,1e-09,1e-09,2.92527458374e-25,1e-09,2.35972151182e-33,1e-09,1e-09,1.42763151983e-41,1.42763151983e-41,1e-09,2.92527463093e-25
24.3,1e-09,9.99999999976e-07,2.42757236858e-17,1e-09,1e-09,2.9495003562e-25,1e-09,2.38909530303e-33,1e-09,1e-09,1.45137540188e-41,1.45137540188e-41,1e-09,2.94950040398e-25
24.4,1e-09,9.99999999976e-07,2.43756237809e-17,1e-09,1e-09,2.97382602875e-25,1e-09,2.41871185146e-33,1e-09,1e-09,1.47541423479e-41,1.47541423479e-41,1e-09,2.97382607713e-25
24.5,1e-09,9.99999999976e-07,2.44755238759e-17,1e-09,1e-09,2.99825160139e-25,1e-09,2.44857215612e-33,1e-09,1e-09,1.49975045113e-41,1.49975045113e-41,1e-09,2.99825165036e-25
24.6,1e-09,9.99999999975e-07,2.45754239709e-17,1e-09,1e-09,3.02277707411e-25,1e-09,2.478677216e-33,1e-09,1e-09,1.52438649346e-41,1.52438649346e-41,1e-09,3.02277712368e-25
24.7,1e-09,9.99999999975e-07,2.46753240658e-17,1e-09,1e-09,3.04740244691e-25,1e-09,2.50902803011e-33,1e-09,1e-09,1.54932481433e-41,1.54932481433e-41,1e-09,3.04740249709e-25
24.8,1e-09,9.99999999975e-07,2.47752241608e-17,1e-09,1e-09,3.0721277198e-25,1e-09,2.53962559744e-33,1e-09,1e-09,1.57456787626e-41,1.57456787626e-41,1e-09,3.07212777059e-25
24.9,1e-09,9.99999999975e-07,2.48751242557e-17,1e-09,1e-09,3.09695289278e-25,1e-09,2.57047091699e-33,1e-09,1e-09,1.6001181518e-41,1.6001181518e-41,1e-09,3.09695294419e-25
25.0,1e-09,9.99999999975e-07,2.49750243506e-17,1e-09,1e-09,3.12187796584e-25,1e-09,2.60156498778e-33,1e-09,1e-09,1.62597812346e-41,1.62597812346e-41,1e-09,3.12187801787e-25
