time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
700,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00051877,0.000470354,0,0,0,9.65E-06,1.22E-06,2.18E-10,2.30E-09,4.36E-11,0,0,0
701,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000518175,0.00047092,0,0,0,9.68E-06,1.23E-06,2.19E-10,2.31E-09,4.39E-11,0,0,0
702,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00051758,0.000471485,0,0,0,9.70E-06,1.23E-06,2.20E-10,2.32E-09,4.43E-11,0,0,0
703,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000516986,0.00047205,0,0,0,9.73E-06,1.24E-06,2.21E-10,2.33E-09,4.46E-11,0,0,0
704,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000516392,0.000472614,0,0,0,9.75E-06,1.24E-06,2.22E-10,2.35E-09,4.49E-11,0,0,0
705,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000515798,0.000473178,0,0,0,9.77E-06,1.25E-06,2.23E-10,2.36E-09,4.52E-11,0,0,0
706,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000515204,0.000473742,0,0,0,9.80E-06,1.25E-06,2.24E-10,2.37E-09,4.55E-11,0,0,0
707,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000514611,0.000474305,0,0,0,9.82E-06,1.26E-06,2.24E-10,2.39E-09,4.59E-11,0,0,0
708,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000514018,0.000474868,0,0,0,9.85E-06,1.26E-06,2.25E-10,2.40E-09,4.62E-11,0,0,0
709,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000513426,0.000475431,0,0,0,9.87E-06,1.27E-06,2.26E-10,2.41E-09,4.65E-11,0,0,0
710,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000512834,0.000475993,0,0,0,9.90E-06,1.27E-06,2.27E-10,2.43E-09,4.68E-11,0,0,0
711,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000512242,0.000476555,0,0,0,9.92E-06,1.28E-06,2.28E-10,2.44E-09,4.72E-11,0,0,0
712,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00051165,0.000477117,0,0,0,9.95E-06,1.28E-06,2.29E-10,2.46E-09,4.75E-11,0,0,0
713,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000511059,0.000477678,0,0,0,9.97E-06,1.29E-06,2.30E-10,2.47E-09,4.78E-11,0,0,0
714,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000510468,0.000478239,0,0,0,1.00E-05,1.29E-06,2.31E-10,2.48E-09,4.82E-11,0,0,0
715,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000509877,0.000478799,0,0,0,1.00E-05,1.30E-06,2.32E-10,2.50E-09,4.85E-11,0,0,0
716,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000509287,0.00047936,0,0,0,1.00E-05,1.30E-06,2.33E-10,2.51E-09,4.89E-11,0,0,0
717,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000508697,0.000479919,0,0,0,1.01E-05,1.31E-06,2.34E-10,2.52E-09,4.92E-11,0,0,0
718,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000508107,0.000480479,0,0,0,1.01E-05,1.31E-06,2.35E-10,2.54E-09,4.95E-11,0,0,0
719,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000507518,0.000481038,0,0,0,1.01E-05,1.32E-06,2.36E-10,2.55E-09,4.99E-11,0,0,0
720,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000506929,0.000481597,0,0,0,1.01E-05,1.32E-06,2.37E-10,2.57E-09,5.02E-11,0,0,0
721,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00050634,0.000482155,0,0,0,1.02E-05,1.33E-06,2.38E-10,2.58E-09,5.06E-11,0,0,0
722,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000505752,0.000482713,0,0,0,1.02E-05,1.34E-06,2.39E-10,2.60E-09,5.09E-11,0,0,0
723,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000505164,0.000483271,0,0,0,1.02E-05,1.34E-06,2.40E-10,2.61E-09,5.13E-11,0,0,0
724,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000504576,0.000483828,0,0,0,1.02E-05,1.35E-06,2.41E-10,2.62E-09,5.17E-11,0,0,0
725,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000503989,0.000484385,0,0,0,1.03E-05,1.35E-06,2.42E-10,2.64E-09,5.20E-11,0,0,0
726,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000503402,0.000484942,0,0,0,1.03E-05,1.36E-06,2.43E-10,2.65E-09,5.24E-11,0,0,0
727,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000502815,0.000485498,0,0,0,1.03E-05,1.36E-06,2.44E-10,2.67E-09,5.27E-11,0,0,0
728,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000502228,0.000486054,0,0,0,1.03E-05,1.37E-06,2.45E-10,2.68E-09,5.31E-11,0,0,0
729,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000501642,0.00048661,0,0,0,1.04E-05,1.37E-06,2.46E-10,2.70E-09,5.35E-11,0,0,0
730,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000501056,0.000487165,0,0,0,1.04E-05,1.38E-06,2.47E-10,2.71E-09,5.38E-11,0,0,0
731,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000500471,0.00048772,0,0,0,1.04E-05,1.38E-06,2.48E-10,2.73E-09,5.42E-11,0,0,0
732,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000499886,0.000488274,0,0,0,1.04E-05,1.39E-06,2.49E-10,2.74E-09,5.46E-11,0,0,0
733,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.05E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000499301,0.000488829,0,0,0,1.05E-05,1.39E-06,2.50E-10,2.76E-09,5.50E-11,0,0,0
734,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000498716,0.000489382,0,0,0,1.05E-05,1.40E-06,2.51E-10,2.77E-09,5.53E-11,0,0,0
735,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000498132,0.000489936,0,0,0,1.05E-05,1.41E-06,2.52E-10,2.79E-09,5.57E-11,0,0,0
736,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000497548,0.000490489,0,0,0,1.05E-05,1.41E-06,2.53E-10,2.80E-09,5.61E-11,0,0,0
737,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000496964,0.000491042,0,0,0,1.06E-05,1.42E-06,2.54E-10,2.82E-09,5.65E-11,0,0,0
738,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000496381,0.000491594,0,0,0,1.06E-05,1.42E-06,2.55E-10,2.83E-09,5.69E-11,0,0,0
739,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000495798,0.000492146,0,0,0,1.06E-05,1.43E-06,2.56E-10,2.85E-09,5.72E-11,0,0,0
740,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000495215,0.000492698,0,0,0,1.07E-05,1.43E-06,2.57E-10,2.86E-09,5.76E-11,0,0,0
741,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000494633,0.000493249,0,0,0,1.07E-05,1.44E-06,2.58E-10,2.88E-09,5.80E-11,0,0,0
742,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000494051,0.0004938,0,0,0,1.07E-05,1.44E-06,2.59E-10,2.89E-09,5.84E-11,0,0,0
743,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000493469,0.000494351,0,0,0,1.07E-05,1.45E-06,2.60E-10,2.91E-09,5.88E-11,0,0,0
744,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000492888,0.000494901,0,0,0,1.08E-05,1.46E-06,2.61E-10,2.92E-09,5.92E-11,0,0,0
745,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000492307,0.000495451,0,0,0,1.08E-05,1.46E-06,2.62E-10,2.94E-09,5.96E-11,0,0,0
746,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000491726,0.000496,0,0,0,1.08E-05,1.47E-06,2.63E-10,2.95E-09,6.00E-11,0,0,0
747,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000491146,0.00049655,0,0,0,1.08E-05,1.47E-06,2.64E-10,2.97E-09,6.04E-11,0,0,0
748,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000490566,0.000497098,0,0,0,1.09E-05,1.48E-06,2.65E-10,2.99E-09,6.08E-11,0,0,0
749,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000489986,0.000497647,0,0,0,1.09E-05,1.48E-06,2.66E-10,3.00E-09,6.12E-11,0,0,0
750,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000489407,0.000498195,0,0,0,1.09E-05,1.49E-06,2.67E-10,3.02E-09,6.16E-11,0,0,0
751,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000488828,0.000498743,0,0,0,1.09E-05,1.49E-06,2.68E-10,3.03E-09,6.20E-11,0,0,0
752,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000488249,0.00049929,0,0,0,1.10E-05,1.50E-06,2.69E-10,3.05E-09,6.25E-11,0,0,0
753,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000487671,0.000499837,0,0,0,1.10E-05,1.51E-06,2.70E-10,3.07E-09,6.29E-11,0,0,0
754,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000487093,0.000500384,0,0,0,1.10E-05,1.51E-06,2.71E-10,3.08E-09,6.33E-11,0,0,0
755,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000486515,0.00050093,0,0,0,1.10E-05,1.52E-06,2.72E-10,3.10E-09,6.37E-11,0,0,0
756,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000485937,0.000501476,0,0,0,1.11E-05,1.52E-06,2.73E-10,3.11E-09,6.41E-11,0,0,0
757,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00048536,0.000502022,0,0,0,1.11E-05,1.53E-06,2.74E-10,3.13E-09,6.46E-11,0,0,0
758,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000484783,0.000502567,0,0,0,1.11E-05,1.53E-06,2.75E-10,3.15E-09,6.50E-11,0,0,0
759,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000484207,0.000503112,0,0,0,1.11E-05,1.54E-06,2.76E-10,3.16E-09,6.54E-11,0,0,0
760,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000483631,0.000503656,0,0,0,1.12E-05,1.55E-06,2.78E-10,3.18E-09,6.58E-11,0,0,0
761,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000483055,0.0005042,0,0,0,1.12E-05,1.55E-06,2.79E-10,3.20E-09,6.63E-11,0,0,0
762,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000482479,0.000504744,0,0,0,1.12E-05,1.56E-06,2.80E-10,3.21E-09,6.67E-11,0,0,0
763,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000481904,0.000505288,0,0,0,1.12E-05,1.56E-06,2.81E-10,3.23E-09,6.72E-11,0,0,0
764,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000481329,0.000505831,0,0,0,1.13E-05,1.57E-06,2.82E-10,3.25E-09,6.76E-11,0,0,0
765,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000480755,0.000506373,0,0,0,1.13E-05,1.58E-06,2.83E-10,3.26E-09,6.80E-11,0,0,0
766,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000480181,0.000506916,0,0,0,1.13E-05,1.58E-06,2.84E-10,3.28E-09,6.85E-11,0,0,0
767,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000479607,0.000507458,0,0,0,1.13E-05,1.59E-06,2.85E-10,3.30E-09,6.89E-11,0,0,0
768,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000479033,0.000507999,0,0,0,1.14E-05,1.59E-06,2.86E-10,3.31E-09,6.94E-11,0,0,0
769,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00047846,0.000508541,0,0,0,1.14E-05,1.60E-06,2.87E-10,3.33E-09,6.98E-11,0,0,0
770,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000477887,0.000509082,0,0,0,1.14E-05,1.61E-06,2.88E-10,3.35E-09,7.03E-11,0,0,0
771,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000477315,0.000509622,0,0,0,1.14E-05,1.61E-06,2.89E-10,3.37E-09,7.07E-11,0,0,0
772,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000476743,0.000510162,0,0,0,1.15E-05,1.62E-06,2.91E-10,3.38E-09,7.12E-11,0,0,0
773,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000476171,0.000510702,0,0,0,1.15E-05,1.62E-06,2.92E-10,3.40E-09,7.17E-11,0,0,0
774,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000475599,0.000511241,0,0,0,1.15E-05,1.63E-06,2.93E-10,3.42E-09,7.21E-11,0,0,0
775,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000475028,0.000511781,0,0,0,1.16E-05,1.64E-06,2.94E-10,3.44E-09,7.26E-11,0,0,0
776,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000474457,0.000512319,0,0,0,1.16E-05,1.64E-06,2.95E-10,3.45E-09,7.31E-11,0,0,0
777,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000473886,0.000512858,0,0,0,1.16E-05,1.65E-06,2.96E-10,3.47E-09,7.35E-11,0,0,0
778,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000473316,0.000513396,0,0,0,1.16E-05,1.65E-06,2.97E-10,3.49E-09,7.40E-11,0,0,0
779,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000472746,0.000513933,0,0,0,1.17E-05,1.66E-06,2.98E-10,3.51E-09,7.45E-11,0,0,0
780,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000472177,0.00051447,0,0,0,1.17E-05,1.67E-06,2.99E-10,3.52E-09,7.50E-11,0,0,0
781,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000471608,0.000515007,0,0,0,1.17E-05,1.67E-06,3.01E-10,3.54E-09,7.55E-11,0,0,0
782,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000471039,0.000515544,0,0,0,1.17E-05,1.68E-06,3.02E-10,3.56E-09,7.59E-11,0,0,0
783,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00047047,0.00051608,0,0,0,1.18E-05,1.68E-06,3.03E-10,3.58E-09,7.64E-11,0,0,0
784,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000469902,0.000516616,0,0,0,1.18E-05,1.69E-06,3.04E-10,3.60E-09,7.69E-11,0,0,0
785,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000469334,0.000517151,0,0,0,1.18E-05,1.70E-06,3.05E-10,3.61E-09,7.74E-11,0,0,0
786,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000468766,0.000517686,0,0,0,1.18E-05,1.70E-06,3.06E-10,3.63E-09,7.79E-11,0,0,0
787,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000468199,0.000518221,0,0,0,1.19E-05,1.71E-06,3.07E-10,3.65E-09,7.84E-11,0,0,0
788,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000467632,0.000518755,0,0,0,1.19E-05,1.72E-06,3.08E-10,3.67E-09,7.89E-11,0,0,0
789,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.06E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000467066,0.000519289,0,0,0,1.19E-05,1.72E-06,3.10E-10,3.69E-09,7.94E-11,0,0,0
