time,Glucose,Hexokinase,Complex_G_H
1304.0,1e-06,1.00091321673e-06,3.91123568849e-16
1305.0,1e-06,1.00091391737e-06,3.91423451645e-16
1306.0,1e-06,1.00091461801e-06,3.91723334352e-16
1307.0,1e-06,1.00091531865e-06,3.9202321697e-16
1308.0,1e-06,1.00091601929e-06,3.92323099497e-16
1309.0,1e-06,1.00091671993e-06,3.92622981935e-16
1310.0,1e-06,1.00091742057e-06,3.92922864283e-16
1311.0,1e-06,1.00091812122e-06,3.93222746542e-16
1312.0,1e-06,1.00091882186e-06,3.9352262871e-16
1313.0,1e-06,1.0009195225e-06,3.93822510789e-16
1314.0,1e-06,1.00092022315e-06,3.94122392779e-16
1315.0,1e-06,1.00092092379e-06,3.94422274679e-16
1316.0,1e-06,1.00092162444e-06,3.94722156489e-16
1317.0,1e-06,1.00092232508e-06,3.95022038209e-16
1318.0,1e-06,1.00092302573e-06,3.9532191984e-16
1319.0,1e-06,1.00092372637e-06,3.95621801381e-16
1320.0,1e-06,1.00092442702e-06,3.95921682832e-16
1321.0,1e-06,1.00092512767e-06,3.96221564193e-16
1322.0,1e-06,1.00092582831e-06,3.96521445465e-16
1323.0,1e-06,1.00092652896e-06,3.96821326647e-16
1324.0,1e-06,1.00092722961e-06,3.9712120774e-16
1325.0,1e-06,1.00092793026e-06,3.97421088743e-16
1326.0,1e-06,1.00092863091e-06,3.97720969656e-16
1327.0,1e-06,1.00092933156e-06,3.98020850479e-16
1328.0,1e-06,1.00093003221e-06,3.98320731213e-16
1329.0,1e-06,1.00093073286e-06,3.98620611857e-16
1330.0,1e-06,1.00093143352e-06,3.98920492412e-16
1331.0,1e-06,1.00093213417e-06,3.99220372876e-16
1332.0,1e-06,1.00093283482e-06,3.99520253251e-16
1333.0,1e-06,1.00093353547e-06,3.99820133537e-16
1334.0,1e-06,1.00093423613e-06,4.00120013732e-16
1335.0,1e-06,1.00093493678e-06,4.00419893838e-16
1336.0,1e-06,1.00093563744e-06,4.00719773855e-16
1337.0,1e-06,1.00093633809e-06,4.01019653781e-16
1338.0,1e-06,1.00093703875e-06,4.01319533618e-16
1339.0,1e-06,1.0009377394e-06,4.01619413366e-16
1340.0,1e-06,1.00093844006e-06,4.01919293023e-16
1341.0,1e-06,1.00093914072e-06,4.02219172591e-16
1342.0,1e-06,1.00093984137e-06,4.02519052069e-16
1343.0,1e-06,1.00094054203e-06,4.02818931458e-16
1344.0,1e-06,1.00094124269e-06,4.03118810757e-16
1345.0,1e-06,1.00094194335e-06,4.03418689966e-16
1346.0,1e-06,1.00094264401e-06,4.03718569085e-16
1347.0,1e-06,1.00094334467e-06,4.04018448115e-16
1348.0,1e-06,1.00094404533e-06,4.04318327055e-16
1349.0,1e-06,1.00094474599e-06,4.04618205906e-16
1350.0,1e-06,1.00094544665e-06,4.04918084666e-16
1351.0,1e-06,1.00094614732e-06,4.05217963337e-16
1352.0,1e-06,1.00094684798e-06,4.05517841919e-16
1353.0,1e-06,1.00094754864e-06,4.0581772041e-16
1354.0,1e-06,1.0009482493e-06,4.06117598812e-16
1355.0,1e-06,1.00094894997e-06,4.06417477125e-16
1356.0,1e-06,1.00094965063e-06,4.06717355347e-16
1357.0,1e-06,1.0009503513e-06,4.0701723348e-16
1358.0,1e-06,1.00095105196e-06,4.07317111524e-16
1359.0,1e-06,1.00095175263e-06,4.07616989477e-16
1360.0,1e-06,1.0009524533e-06,4.07916867341e-16
1361.0,1e-06,1.00095315396e-06,4.08216745116e-16
1362.0,1e-06,1.00095385463e-06,4.085166228e-16
1363.0,1e-06,1.0009545553e-06,4.08816500395e-16
1364.0,1e-06,1.00095525597e-06,4.091163779e-16
1365.0,1e-06,1.00095595664e-06,4.09416255316e-16
1366.0,1e-06,1.0009566573e-06,4.09716132642e-16
1367.0,1e-06,1.00095735797e-06,4.10016009878e-16
1368.0,1e-06,1.00095805865e-06,4.10315887025e-16
1369.0,1e-06,1.00095875932e-06,4.10615764082e-16
1370.0,1e-06,1.00095945999e-06,4.10915641049e-16
1371.0,1e-06,1.00096016066e-06,4.11215517926e-16
1372.0,1e-06,1.00096086133e-06,4.11515394714e-16
1373.0,1e-06,1.000961562e-06,4.11815271412e-16
1374.0,1e-06,1.00096226268e-06,4.12115148021e-16
1375.0,1e-06,1.00096296335e-06,4.1241502454e-16
1376.0,1e-06,1.00096366403e-06,4.12714900969e-16
1377.0,1e-06,1.0009643647e-06,4.13014777308e-16
1378.0,1e-06,1.00096506538e-06,4.13314653558e-16
1379.0,1e-06,1.00096576605e-06,4.13614529718e-16
1380.0,1e-06,1.00096646673e-06,4.13914405789e-16
1381.0,1e-06,1.00096716741e-06,4.14214281769e-16
1382.0,1e-06,1.00096786808e-06,4.1451415766e-16
1383.0,1e-06,1.00096856876e-06,4.14814033462e-16
1384.0,1e-06,1.00096926944e-06,4.15113909174e-16
1385.0,1e-06,1.00096997012e-06,4.15413784796e-16
1386.0,1e-06,1.0009706708e-06,4.15713660328e-16
1387.0,1e-06,1.00097137148e-06,4.16013535771e-16
1388.0,1e-06,1.00097207216e-06,4.16313411124e-16
1389.0,1e-06,1.00097277284e-06,4.16613286387e-16
1390.0,1e-06,1.00097347352e-06,4.16913161561e-16
1391.0,1e-06,1.0009741742e-06,4.17213036645e-16
1392.0,1e-06,1.00097487488e-06,4.1751291164e-16
1393.0,1e-06,1.00097557556e-06,4.17812786544e-16
1394.0,1e-06,1.00097627625e-06,4.18112661359e-16
1395.0,1e-06,1.00097697693e-06,4.18412536085e-16
1396.0,1e-06,1.00097767762e-06,4.1871241072e-16
1397.0,1e-06,1.0009783783e-06,4.19012285266e-16
1398.0,1e-06,1.00097907899e-06,4.19312159723e-16
1399.0,1e-06,1.00097977967e-06,4.1961203409e-16
1400.0,1e-06,1.00098048036e-06,4.19911908367e-16
1401.0,1e-06,1.00098118104e-06,4.20211782554e-16
1402.0,1e-06,1.00098188173e-06,4.20511656652e-16
1403.0,1e-06,1.00098258242e-06,4.2081153066e-16
1404.0,1e-06,1.00098328311e-06,4.21111404578e-16
1405.0,1e-06,1.00098398379e-06,4.21411278407e-16
1406.0,1e-06,1.00098468448e-06,4.21711152146e-16
1407.0,1e-06,1.00098538517e-06,4.22011025795e-16
1408.0,1e-06,1.00098608586e-06,4.22310899355e-16
1409.0,1e-06,1.00098678655e-06,4.22610772825e-16
1410.0,1e-06,1.00098748724e-06,4.22910646205e-16
1411.0,1e-06,1.00098818794e-06,4.23210519496e-16
1412.0,1e-06,1.00098888863e-06,4.23510392697e-16
1413.0,1e-06,1.00098958932e-06,4.23810265808e-16
1414.0,1e-06,1.00099029001e-06,4.2411013883e-16
1415.0,1e-06,1.00099099071e-06,4.24410011762e-16
1416.0,1e-06,1.0009916914e-06,4.24709884604e-16
1417.0,1e-06,1.0009923921e-06,4.25009757357e-16
1418.0,1e-06,1.00099309279e-06,4.2530963002e-16
1419.0,1e-06,1.00099379349e-06,4.25609502593e-16
1420.0,1e-06,1.00099449418e-06,4.25909375077e-16
1421.0,1e-06,1.00099519488e-06,4.26209247471e-16
1422.0,1e-06,1.00099589557e-06,4.26509119776e-16
1423.0,1e-06,1.00099659627e-06,4.2680899199e-16
1424.0,1e-06,1.00099729697e-06,4.27108864115e-16
1425.0,1e-06,1.00099799767e-06,4.27408736151e-16
1426.0,1e-06,1.00099869837e-06,4.27708608097e-16
1427.0,1e-06,1.00099939907e-06,4.28008479953e-16
1428.0,1e-06,1.00100009977e-06,4.28308351719e-16
1429.0,1e-06,1.00100080047e-06,4.28608223396e-16
1430.0,1e-06,1.00100150117e-06,4.28908094983e-16
1431.0,1e-06,1.00100220187e-06,4.2920796648e-16
1432.0,1e-06,1.00100290257e-06,4.29507837888e-16
1433.0,1e-06,1.00100360327e-06,4.29807709206e-16
1434.0,1e-06,1.00100430398e-06,4.30107580435e-16
1435.0,1e-06,1.00100500468e-06,4.30407451573e-16
1436.0,1e-06,1.00100570538e-06,4.30707322622e-16
1437.0,1e-06,1.00100640609e-06,4.31007193582e-16
1438.0,1e-06,1.00100710679e-06,4.31307064452e-16
1439.0,1e-06,1.0010078075e-06,4.31606935232e-16
1440.0,1e-06,1.0010085082e-06,4.31906805922e-16
1441.0,1e-06,1.00100920891e-06,4.32206676523e-16
1442.0,1e-06,1.00100990962e-06,4.32506547034e-16
1443.0,1e-06,1.00101061032e-06,4.32806417456e-16
1444.0,1e-06,1.00101131103e-06,4.33106287788e-16
1445.0,1e-06,1.00101201174e-06,4.3340615803e-16
1446.0,1e-06,1.00101271245e-06,4.33706028182e-16
1447.0,1e-06,1.00101341316e-06,4.34005898245e-16
1448.0,1e-06,1.00101411387e-06,4.34305768219e-16
1449.0,1e-06,1.00101481458e-06,4.34605638102e-16
1450.0,1e-06,1.00101551529e-06,4.34905507896e-16
1451.0,1e-06,1.001016216e-06,4.352053776e-16
1452.0,1e-06,1.00101691671e-06,4.35505247215e-16
1453.0,1e-06,1.00101761742e-06,4.3580511674e-16
1454.0,1e-06,1.00101831813e-06,4.36104986175e-16
1455.0,1e-06,1.00101901885e-06,4.36404855521e-16
1456.0,1e-06,1.00101971956e-06,4.36704724777e-16
1457.0,1e-06,1.00102042027e-06,4.37004593943e-16
1458.0,1e-06,1.00102112099e-06,4.3730446302e-16
1459.0,1e-06,1.0010218217e-06,4.37604332007e-16
1460.0,1e-06,1.00102252242e-06,4.37904200904e-16
1461.0,1e-06,1.00102322314e-06,4.38204069712e-16
1462.0,1e-06,1.00102392385e-06,4.3850393843e-16
1463.0,1e-06,1.00102462457e-06,4.38803807058e-16
1464.0,1e-06,1.00102532529e-06,4.39103675597e-16
1465.0,1e-06,1.001026026e-06,4.39403544046e-16
1466.0,1e-06,1.00102672672e-06,4.39703412405e-16
1467.0,1e-06,1.00102742744e-06,4.40003280675e-16
1468.0,1e-06,1.00102812816e-06,4.40303148855e-16
1469.0,1e-06,1.00102882888e-06,4.40603016946e-16
1470.0,1e-06,1.0010295296e-06,4.40902884947e-16
1471.0,1e-06,1.00103023032e-06,4.41202752858e-16
1472.0,1e-06,1.00103093104e-06,4.41502620679e-16
1473.0,1e-06,1.00103163177e-06,4.41802488411e-16
1474.0,1e-06,1.00103233249e-06,4.42102356053e-16
1475.0,1e-06,1.00103303321e-06,4.42402223606e-16
1476.0,1e-06,1.00103373393e-06,4.42702091069e-16
1477.0,1e-06,1.00103443466e-06,4.43001958442e-16
1478.0,1e-06,1.00103513538e-06,4.43301825726e-16
1479.0,1e-06,1.00103583611e-06,4.4360169292e-16
1480.0,1e-06,1.00103653683e-06,4.43901560024e-16
1481.0,1e-06,1.00103723756e-06,4.44201427039e-16
1482.0,1e-06,1.00103793829e-06,4.44501293964e-16
1483.0,1e-06,1.00103863901e-06,4.44801160799e-16
1484.0,1e-06,1.00103933974e-06,4.45101027545e-16
1485.0,1e-06,1.00104004047e-06,4.45400894201e-16
1486.0,1e-06,1.0010407412e-06,4.45700760767e-16
1487.0,1e-06,1.00104144192e-06,4.46000627244e-16
1488.0,1e-06,1.00104214265e-06,4.46300493631e-16
1489.0,1e-06,1.00104284338e-06,4.46600359929e-16
1490.0,1e-06,1.00104354411e-06,4.46900226136e-16
1491.0,1e-06,1.00104424484e-06,4.47200092255e-16
1492.0,1e-06,1.00104494558e-06,4.47499958283e-16
1493.0,1e-06,1.00104564631e-06,4.47799824222e-16
1494.0,1e-06,1.00104634704e-06,4.48099690071e-16
1495.0,1e-06,1.00104704777e-06,4.48399555831e-16
1496.0,1e-06,1.00104774851e-06,4.48699421501e-16
1497.0,1e-06,1.00104844924e-06,4.48999287081e-16
1498.0,1e-06,1.00104914997e-06,4.49299152572e-16
1499.0,1e-06,1.00104985071e-06,4.49599017973e-16
1500.0,1e-06,1.00105055144e-06,4.49898883284e-16
1501.0,1e-06,1.00105125218e-06,4.50198748506e-16
1502.0,1e-06,1.00105195291e-06,4.50498613638e-16
1503.0,1e-06,1.00105265365e-06,4.5079847868e-16
1504.0,1e-06,1.00105335439e-06,4.51098343633e-16
1505.0,1e-06,1.00105405513e-06,4.51398208496e-16
1506.0,1e-06,1.00105475586e-06,4.5169807327e-16
1507.0,1e-06,1.0010554566e-06,4.51997937954e-16
1508.0,1e-06,1.00105615734e-06,4.52297802548e-16
1509.0,1e-06,1.00105685808e-06,4.52597667053e-16
1510.0,1e-06,1.00105755882e-06,4.52897531468e-16
1511.0,1e-06,1.00105825956e-06,4.53197395793e-16
1512.0,1e-06,1.0010589603e-06,4.53497260028e-16
1513.0,1e-06,1.00105966104e-06,4.53797124174e-16
1514.0,1e-06,1.00106036179e-06,4.54096988231e-16
1515.0,1e-06,1.00106106253e-06,4.54396852198e-16
1516.0,1e-06,1.00106176327e-06,4.54696716075e-16
1517.0,1e-06,1.00106246402e-06,4.54996579862e-16
1518.0,1e-06,1.00106316476e-06,4.5529644356e-16
1519.0,1e-06,1.0010638655e-06,4.55596307168e-16
1520.0,1e-06,1.00106456625e-06,4.55896170687e-16
1521.0,1e-06,1.00106526699e-06,4.56196034115e-16
1522.0,1e-06,1.00106596774e-06,4.56495897455e-16
1523.0,1e-06,1.00106666849e-06,4.56795760704e-16
1524.0,1e-06,1.00106736923e-06,4.57095623864e-16
1525.0,1e-06,1.00106806998e-06,4.57395486935e-16
1526.0,1e-06,1.00106877073e-06,4.57695349915e-16
1527.0,1e-06,1.00106947148e-06,4.57995212806e-16
1528.0,1e-06,1.00107017223e-06,4.58295075608e-16
1529.0,1e-06,1.00107087298e-06,4.5859493832e-16
1530.0,1e-06,1.00107157373e-06,4.58894800942e-16
1531.0,1e-06,1.00107227448e-06,4.59194663474e-16
1532.0,1e-06,1.00107297523e-06,4.59494525917e-16
1533.0,1e-06,1.00107367598e-06,4.5979438827e-16
1534.0,1e-06,1.00107437673e-06,4.60094250534e-16
1535.0,1e-06,1.00107507748e-06,4.60394112708e-16
1536.0,1e-06,1.00107577823e-06,4.60693974792e-16
1537.0,1e-06,1.00107647899e-06,4.60993836787e-16
1538.0,1e-06,1.00107717974e-06,4.61293698692e-16
1539.0,1e-06,1.0010778805e-06,4.61593560507e-16
1540.0,1e-06,1.00107858125e-06,4.61893422233e-16
1541.0,1e-06,1.00107928201e-06,4.62193283869e-16
1542.0,1e-06,1.00107998276e-06,4.62493145416e-16
1543.0,1e-06,1.00108068352e-06,4.62793006873e-16
1544.0,1e-06,1.00108138427e-06,4.6309286824e-16
1545.0,1e-06,1.00108208503e-06,4.63392729517e-16
1546.0,1e-06,1.00108278579e-06,4.63692590705e-16
1547.0,1e-06,1.00108348655e-06,4.63992451804e-16
1548.0,1e-06,1.00108418731e-06,4.64292312812e-16
1549.0,1e-06,1.00108488807e-06,4.64592173731e-16
1550.0,1e-06,1.00108558883e-06,4.64892034561e-16
1551.0,1e-06,1.00108628959e-06,4.65191895301e-16
1552.0,1e-06,1.00108699035e-06,4.65491755951e-16
1553.0,1e-06,1.00108769111e-06,4.65791616511e-16
1554.0,1e-06,1.00108839187e-06,4.66091476982e-16
1555.0,1e-06,1.00108909263e-06,4.66391337363e-16
1556.0,1e-06,1.00108979339e-06,4.66691197655e-16
1557.0,1e-06,1.00109049416e-06,4.66991057857e-16
1558.0,1e-06,1.00109119492e-06,4.67290917969e-16
1559.0,1e-06,1.00109189568e-06,4.67590777992e-16
1560.0,1e-06,1.00109259645e-06,4.67890637925e-16
1561.0,1e-06,1.00109329721e-06,4.68190497769e-16
1562.0,1e-06,1.00109399798e-06,4.68490357523e-16
1563.0,1e-06,1.00109469875e-06,4.68790217187e-16
1564.0,1e-06,1.00109539951e-06,4.69090076761e-16
1565.0,1e-06,1.00109610028e-06,4.69389936246e-16
1566.0,1e-06,1.00109680105e-06,4.69689795642e-16
1567.0,1e-06,1.00109750181e-06,4.69989654947e-16
1568.0,1e-06,1.00109820258e-06,4.70289514164e-16
1569.0,1e-06,1.00109890335e-06,4.7058937329e-16
1570.0,1e-06,1.00109960412e-06,4.70889232327e-16
1571.0,1e-06,1.00110030489e-06,4.71189091274e-16
1572.0,1e-06,1.00110100566e-06,4.71488950132e-16
1573.0,1e-06,1.00110170643e-06,4.717888089e-16
1574.0,1e-06,1.0011024072e-06,4.72088667578e-16
1575.0,1e-06,1.00110310798e-06,4.72388526167e-16
1576.0,1e-06,1.00110380875e-06,4.72688384666e-16
1577.0,1e-06,1.00110450952e-06,4.72988243075e-16
1578.0,1e-06,1.0011052103e-06,4.73288101395e-16
1579.0,1e-06,1.00110591107e-06,4.73587959625e-16
1580.0,1e-06,1.00110661184e-06,4.73887817766e-16
1581.0,1e-06,1.00110731262e-06,4.74187675816e-16
1582.0,1e-06,1.00110801339e-06,4.74487533778e-16
1583.0,1e-06,1.00110871417e-06,4.74787391649e-16
1584.0,1e-06,1.00110941495e-06,4.75087249431e-16
1585.0,1e-06,1.00111011572e-06,4.75387107124e-16
1586.0,1e-06,1.0011108165e-06,4.75686964727e-16
1587.0,1e-06,1.00111151728e-06,4.7598682224e-16
1588.0,1e-06,1.00111221806e-06,4.76286679663e-16
1589.0,1e-06,1.00111291884e-06,4.76586536997e-16
1590.0,1e-06,1.00111361961e-06,4.76886394242e-16
1591.0,1e-06,1.00111432039e-06,4.77186251396e-16
1592.0,1e-06,1.00111502117e-06,4.77486108461e-16
1593.0,1e-06,1.00111572196e-06,4.77785965437e-16
1594.0,1e-06,1.00111642274e-06,4.78085822323e-16
1595.0,1e-06,1.00111712352e-06,4.78385679119e-16
1596.0,1e-06,1.0011178243e-06,4.78685535825e-16
1597.0,1e-06,1.00111852508e-06,4.78985392442e-16
1598.0,1e-06,1.00111922587e-06,4.7928524897e-16
1599.0,1e-06,1.00111992665e-06,4.79585105407e-16
1600.0,1e-06,1.00112062743e-06,4.79884961755e-16
1601.0,1e-06,1.00112132822e-06,4.80184818014e-16
1602.0,1e-06,1.001122029e-06,4.80484674183e-16
1603.0,1e-06,1.00112272979e-06,4.80784530262e-16
1604.0,1e-06,1.00112343058e-06,4.81084386252e-16
1605.0,1e-06,1.00112413136e-06,4.81384242151e-16
1606.0,1e-06,1.00112483215e-06,4.81684097962e-16
1607.0,1e-06,1.00112553294e-06,4.81983953683e-16
1608.0,1e-06,1.00112623373e-06,4.82283809314e-16
1609.0,1e-06,1.00112693451e-06,4.82583664855e-16
1610.0,1e-06,1.0011276353e-06,4.82883520307e-16
1611.0,1e-06,1.00112833609e-06,4.83183375669e-16
1612.0,1e-06,1.00112903688e-06,4.83483230942e-16
1613.0,1e-06,1.00112973767e-06,4.83783086125e-16
1614.0,1e-06,1.00113043846e-06,4.84082941218e-16
1615.0,1e-06,1.00113113926e-06,4.84382796222e-16
1616.0,1e-06,1.00113184005e-06,4.84682651136e-16
1617.0,1e-06,1.00113254084e-06,4.84982505961e-16
1618.0,1e-06,1.00113324163e-06,4.85282360696e-16
1619.0,1e-06,1.00113394243e-06,4.85582215341e-16
1620.0,1e-06,1.00113464322e-06,4.85882069897e-16
1621.0,1e-06,1.00113534402e-06,4.86181924363e-16
1622.0,1e-06,1.00113604481e-06,4.86481778739e-16
1623.0,1e-06,1.00113674561e-06,4.86781633026e-16
1624.0,1e-06,1.0011374464e-06,4.87081487224e-16
1625.0,1e-06,1.0011381472e-06,4.87381341331e-16
1626.0,1e-06,1.001138848e-06,4.87681195349e-16
1627.0,1e-06,1.00113954879e-06,4.87981049278e-16
1628.0,1e-06,1.00114024959e-06,4.88280903116e-16
1629.0,1e-06,1.00114095039e-06,4.88580756866e-16
1630.0,1e-06,1.00114165119e-06,4.88880610525e-16
1631.0,1e-06,1.00114235199e-06,4.89180464095e-16
1632.0,1e-06,1.00114305279e-06,4.89480317575e-16
1633.0,1e-06,1.00114375359e-06,4.89780170966e-16
1634.0,1e-06,1.00114445439e-06,4.90080024267e-16
1635.0,1e-06,1.00114515519e-06,4.90379877479e-16
1636.0,1e-06,1.00114585599e-06,4.90679730601e-16
1637.0,1e-06,1.00114655679e-06,4.90979583633e-16
1638.0,1e-06,1.0011472576e-06,4.91279436575e-16
1639.0,1e-06,1.0011479584e-06,4.91579289428e-16
1640.0,1e-06,1.0011486592e-06,4.91879142192e-16
1641.0,1e-06,1.00114936001e-06,4.92178994866e-16
1642.0,1e-06,1.00115006081e-06,4.9247884745e-16
1643.0,1e-06,1.00115076162e-06,4.92778699944e-16
1644.0,1e-06,1.00115146242e-06,4.93078552349e-16
1645.0,1e-06,1.00115216323e-06,4.93378404665e-16
1646.0,1e-06,1.00115286404e-06,4.93678256891e-16
1647.0,1e-06,1.00115356484e-06,4.93978109027e-16
1648.0,1e-06,1.00115426565e-06,4.94277961073e-16
1649.0,1e-06,1.00115496646e-06,4.9457781303e-16
1650.0,1e-06,1.00115566727e-06,4.94877664898e-16
1651.0,1e-06,1.00115636808e-06,4.95177516675e-16
1652.0,1e-06,1.00115706889e-06,4.95477368363e-16
1653.0,1e-06,1.0011577697e-06,4.95777219962e-16
1654.0,1e-06,1.00115847051e-06,4.96077071471e-16
1655.0,1e-06,1.00115917132e-06,4.9637692289e-16
1656.0,1e-06,1.00115987213e-06,4.9667677422e-16
1657.0,1e-06,1.00116057294e-06,4.9697662546e-16
1658.0,1e-06,1.00116127376e-06,4.9727647661e-16
1659.0,1e-06,1.00116197457e-06,4.97576327671e-16
1660.0,1e-06,1.00116267538e-06,4.97876178642e-16
1661.0,1e-06,1.0011633762e-06,4.98176029524e-16
1662.0,1e-06,1.00116407701e-06,4.98475880316e-16
1663.0,1e-06,1.00116477783e-06,4.98775731018e-16
1664.0,1e-06,1.00116547864e-06,4.99075581631e-16
1665.0,1e-06,1.00116617946e-06,4.99375432154e-16
1666.0,1e-06,1.00116688028e-06,4.99675282588e-16
1667.0,1e-06,1.00116758109e-06,4.99975132932e-16
1668.0,1e-06,1.00116828191e-06,5.00274983186e-16
1669.0,1e-06,1.00116898273e-06,5.00574833351e-16
1670.0,1e-06,1.00116968355e-06,5.00874683426e-16
1671.0,1e-06,1.00117038437e-06,5.01174533412e-16
1672.0,1e-06,1.00117108519e-06,5.01474383308e-16
1673.0,1e-06,1.00117178601e-06,5.01774233114e-16
1674.0,1e-06,1.00117248683e-06,5.02074082831e-16
1675.0,1e-06,1.00117318765e-06,5.02373932458e-16
1676.0,1e-06,1.00117388847e-06,5.02673781996e-16
1677.0,1e-06,1.00117458929e-06,5.02973631444e-16
1678.0,1e-06,1.00117529011e-06,5.03273480802e-16
1679.0,1e-06,1.00117599094e-06,5.03573330071e-16
1680.0,1e-06,1.00117669176e-06,5.0387317925e-16
1681.0,1e-06,1.00117739258e-06,5.0417302834e-16
1682.0,1e-06,1.00117809341e-06,5.04472877339e-16
1683.0,1e-06,1.00117879423e-06,5.0477272625e-16
1684.0,1e-06,1.00117949506e-06,5.05072575071e-16
1685.0,1e-06,1.00118019588e-06,5.05372423802e-16
1686.0,1e-06,1.00118089671e-06,5.05672272443e-16
1687.0,1e-06,1.00118159754e-06,5.05972120995e-16
1688.0,1e-06,1.00118229836e-06,5.06271969458e-16
1689.0,1e-06,1.00118299919e-06,5.0657181783e-16
1690.0,1e-06,1.00118370002e-06,5.06871666113e-16
1691.0,1e-06,1.00118440085e-06,5.07171514307e-16
1692.0,1e-06,1.00118510168e-06,5.07471362411e-16
1693.0,1e-06,1.00118580251e-06,5.07771210425e-16
1694.0,1e-06,1.00118650334e-06,5.0807105835e-16
1695.0,1e-06,1.00118720417e-06,5.08370906185e-16
1696.0,1e-06,1.001187905e-06,5.08670753931e-16
1697.0,1e-06,1.00118860583e-06,5.08970601587e-16
1698.0,1e-06,1.00118930666e-06,5.09270449153e-16
1699.0,1e-06,1.0011900075e-06,5.0957029663e-16
1700.0,1e-06,1.00119070833e-06,5.09870144017e-16
1701.0,1e-06,1.00119140916e-06,5.10169991314e-16
1702.0,1e-06,1.00119211e-06,5.10469838522e-16
1703.0,1e-06,1.00119281083e-06,5.10769685641e-16
1704.0,1e-06,1.00119351167e-06,5.11069532669e-16
1705.0,1e-06,1.0011942125e-06,5.11369379609e-16
1706.0,1e-06,1.00119491334e-06,5.11669226458e-16
1707.0,1e-06,1.00119561418e-06,5.11969073218e-16
1708.0,1e-06,1.00119631501e-06,5.12268919889e-16
1709.0,1e-06,1.00119701585e-06,5.12568766469e-16
1710.0,1e-06,1.00119771669e-06,5.12868612961e-16
1711.0,1e-06,1.00119841753e-06,5.13168459362e-16
1712.0,1e-06,1.00119911837e-06,5.13468305674e-16
1713.0,1e-06,1.00119981921e-06,5.13768151897e-16
1714.0,1e-06,1.00120052005e-06,5.14067998029e-16
1715.0,1e-06,1.00120122089e-06,5.14367844073e-16
1716.0,1e-06,1.00120192173e-06,5.14667690026e-16
1717.0,1e-06,1.00120262257e-06,5.1496753589e-16
1718.0,1e-06,1.00120332341e-06,5.15267381665e-16
1719.0,1e-06,1.00120402426e-06,5.1556722735e-16
1720.0,1e-06,1.0012047251e-06,5.15867072945e-16
1721.0,1e-06,1.00120542594e-06,5.1616691845e-16
1722.0,1e-06,1.00120612679e-06,5.16466763867e-16
1723.0,1e-06,1.00120682763e-06,5.16766609193e-16
1724.0,1e-06,1.00120752848e-06,5.1706645443e-16
1725.0,1e-06,1.00120822932e-06,5.17366299577e-16
1726.0,1e-06,1.00120893017e-06,5.17666144635e-16
1727.0,1e-06,1.00120963101e-06,5.17965989603e-16
1728.0,1e-06,1.00121033186e-06,5.18265834482e-16
1729.0,1e-06,1.00121103271e-06,5.1856567927e-16
1730.0,1e-06,1.00121173356e-06,5.1886552397e-16
1731.0,1e-06,1.00121243441e-06,5.1916536858e-16
1732.0,1e-06,1.00121313525e-06,5.194652131e-16
1733.0,1e-06,1.0012138361e-06,5.1976505753e-16
1734.0,1e-06,1.00121453695e-06,5.20064901871e-16
1735.0,1e-06,1.0012152378e-06,5.20364746123e-16
1736.0,1e-06,1.00121593865e-06,5.20664590284e-16
1737.0,1e-06,1.00121663951e-06,5.20964434357e-16
1738.0,1e-06,1.00121734036e-06,5.21264278339e-16
1739.0,1e-06,1.00121804121e-06,5.21564122232e-16
1740.0,1e-06,1.00121874206e-06,5.21863966036e-16
1741.0,1e-06,1.00121944292e-06,5.2216380975e-16
1742.0,1e-06,1.00122014377e-06,5.22463653374e-16
1743.0,1e-06,1.00122084462e-06,5.22763496909e-16
1744.0,1e-06,1.00122154548e-06,5.23063340354e-16
1745.0,1e-06,1.00122224633e-06,5.23363183709e-16
1746.0,1e-06,1.00122294719e-06,5.23663026975e-16
1747.0,1e-06,1.00122364805e-06,5.23962870151e-16
1748.0,1e-06,1.0012243489e-06,5.24262713238e-16
1749.0,1e-06,1.00122504976e-06,5.24562556235e-16
1750.0,1e-06,1.00122575062e-06,5.24862399143e-16
1751.0,1e-06,1.00122645148e-06,5.25162241961e-16
1752.0,1e-06,1.00122715234e-06,5.25462084689e-16
1753.0,1e-06,1.0012278532e-06,5.25761927328e-16
1754.0,1e-06,1.00122855405e-06,5.26061769877e-16
1755.0,1e-06,1.00122925492e-06,5.26361612337e-16
1756.0,1e-06,1.00122995578e-06,5.26661454707e-16
1757.0,1e-06,1.00123065664e-06,5.26961296988e-16
1758.0,1e-06,1.0012313575e-06,5.27261139179e-16
1759.0,1e-06,1.00123205836e-06,5.2756098128e-16
1760.0,1e-06,1.00123275922e-06,5.27860823292e-16
1761.0,1e-06,1.00123346009e-06,5.28160665214e-16
1762.0,1e-06,1.00123416095e-06,5.28460507046e-16
1763.0,1e-06,1.00123486181e-06,5.28760348789e-16
1764.0,1e-06,1.00123556268e-06,5.29060190443e-16
1765.0,1e-06,1.00123626354e-06,5.29360032006e-16
1766.0,1e-06,1.00123696441e-06,5.29659873481e-16
1767.0,1e-06,1.00123766528e-06,5.29959714865e-16
1768.0,1e-06,1.00123836614e-06,5.3025955616e-16
1769.0,1e-06,1.00123906701e-06,5.30559397366e-16
