time,Glucose,Hexokinase,Complex_G_H
1060.0,1e-06,3.00222682605e-06,9.53848455114e-16
1061.0,1e-06,3.00222892761e-06,9.54748169179e-16
1062.0,1e-06,3.00223102917e-06,9.55647882974e-16
1063.0,1e-06,3.00223313073e-06,9.56547596501e-16
1064.0,1e-06,3.0022352323e-06,9.57447309758e-16
1065.0,1e-06,3.00223733386e-06,9.58347022745e-16
1066.0,1e-06,3.00223943543e-06,9.59246735464e-16
1067.0,1e-06,3.002241537e-06,9.60146447913e-16
1068.0,1e-06,3.00224363857e-06,9.61046160093e-16
1069.0,1e-06,3.00224574014e-06,9.61945872004e-16
1070.0,1e-06,3.00224784171e-06,9.62845583646e-16
1071.0,1e-06,3.00224994329e-06,9.63745295018e-16
1072.0,1e-06,3.00225204486e-06,9.64645006121e-16
1073.0,1e-06,3.00225414644e-06,9.65544716955e-16
1074.0,1e-06,3.00225624802e-06,9.66444427519e-16
1075.0,1e-06,3.0022583496e-06,9.67344137815e-16
1076.0,1e-06,3.00226045118e-06,9.68243847841e-16
1077.0,1e-06,3.00226255276e-06,9.69143557598e-16
1078.0,1e-06,3.00226465435e-06,9.70043267085e-16
1079.0,1e-06,3.00226675593e-06,9.70942976304e-16
1080.0,1e-06,3.00226885752e-06,9.71842685253e-16
1081.0,1e-06,3.00227095911e-06,9.72742393933e-16
1082.0,1e-06,3.0022730607e-06,9.73642102344e-16
1083.0,1e-06,3.00227516229e-06,9.74541810485e-16
1084.0,1e-06,3.00227726388e-06,9.75441518357e-16
1085.0,1e-06,3.00227936548e-06,9.7634122596e-16
1086.0,1e-06,3.00228146708e-06,9.77240933294e-16
1087.0,1e-06,3.00228356867e-06,9.78140640359e-16
1088.0,1e-06,3.00228567027e-06,9.79040347154e-16
1089.0,1e-06,3.00228777187e-06,9.7994005368e-16
1090.0,1e-06,3.00228987348e-06,9.80839759937e-16
1091.0,1e-06,3.00229197508e-06,9.81739465925e-16
1092.0,1e-06,3.00229407668e-06,9.82639171643e-16
1093.0,1e-06,3.00229617829e-06,9.83538877093e-16
1094.0,1e-06,3.0022982799e-06,9.84438582273e-16
1095.0,1e-06,3.00230038151e-06,9.85338287183e-16
1096.0,1e-06,3.00230248312e-06,9.86237991825e-16
1097.0,1e-06,3.00230458473e-06,9.87137696197e-16
1098.0,1e-06,3.00230668635e-06,9.880374003e-16
1099.0,1e-06,3.00230878796e-06,9.88937104134e-16
1100.0,1e-06,3.00231088958e-06,9.89836807699e-16
1101.0,1e-06,3.0023129912e-06,9.90736510994e-16
1102.0,1e-06,3.00231509282e-06,9.91636214021e-16
1103.0,1e-06,3.00231719444e-06,9.92535916778e-16
1104.0,1e-06,3.00231929606e-06,9.93435619265e-16
1105.0,1e-06,3.00232139768e-06,9.94335321484e-16
1106.0,1e-06,3.00232349931e-06,9.95235023433e-16
1107.0,1e-06,3.00232560094e-06,9.96134725114e-16
1108.0,1e-06,3.00232770257e-06,9.97034426525e-16
1109.0,1e-06,3.0023298042e-06,9.97934127666e-16
1110.0,1e-06,3.00233190583e-06,9.98833828539e-16
1111.0,1e-06,3.00233400746e-06,9.99733529142e-16
1112.0,1e-06,3.0023361091e-06,1.00063322948e-15
1113.0,1e-06,3.00233821073e-06,1.00153292954e-15
1114.0,1e-06,3.00234031237e-06,1.00243262934e-15
1115.0,1e-06,3.00234241401e-06,1.00333232886e-15
1116.0,1e-06,3.00234451565e-06,1.00423202812e-15
1117.0,1e-06,3.00234661729e-06,1.00513172711e-15
1118.0,1e-06,3.00234871893e-06,1.00603142583e-15
1119.0,1e-06,3.00235082058e-06,1.00693112428e-15
1120.0,1e-06,3.00235292222e-06,1.00783082246e-15
1121.0,1e-06,3.00235502387e-06,1.00873052037e-15
1122.0,1e-06,3.00235712552e-06,1.00963021801e-15
1123.0,1e-06,3.00235922717e-06,1.01052991538e-15
1124.0,1e-06,3.00236132882e-06,1.01142961249e-15
1125.0,1e-06,3.00236343048e-06,1.01232930932e-15
1126.0,1e-06,3.00236553213e-06,1.01322900589e-15
1127.0,1e-06,3.00236763379e-06,1.01412870218e-15
1128.0,1e-06,3.00236973545e-06,1.01502839821e-15
1129.0,1e-06,3.00237183711e-06,1.01592809397e-15
1130.0,1e-06,3.00237393877e-06,1.01682778946e-15
1131.0,1e-06,3.00237604043e-06,1.01772748468e-15
1132.0,1e-06,3.0023781421e-06,1.01862717963e-15
1133.0,1e-06,3.00238024376e-06,1.01952687431e-15
1134.0,1e-06,3.00238234543e-06,1.02042656872e-15
1135.0,1e-06,3.0023844471e-06,1.02132626286e-15
1136.0,1e-06,3.00238654877e-06,1.02222595673e-15
1137.0,1e-06,3.00238865044e-06,1.02312565034e-15
1138.0,1e-06,3.00239075211e-06,1.02402534367e-15
1139.0,1e-06,3.00239285378e-06,1.02492503674e-15
1140.0,1e-06,3.00239495546e-06,1.02582472953e-15
1141.0,1e-06,3.00239705714e-06,1.02672442206e-15
1142.0,1e-06,3.00239915882e-06,1.02762411432e-15
1143.0,1e-06,3.0024012605e-06,1.02852380631e-15
1144.0,1e-06,3.00240336218e-06,1.02942349803e-15
1145.0,1e-06,3.00240546386e-06,1.03032318948e-15
1146.0,1e-06,3.00240756555e-06,1.03122288066e-15
1147.0,1e-06,3.00240966723e-06,1.03212257157e-15
1148.0,1e-06,3.00241176892e-06,1.03302226222e-15
1149.0,1e-06,3.00241387061e-06,1.03392195259e-15
1150.0,1e-06,3.0024159723e-06,1.03482164269e-15
1151.0,1e-06,3.00241807399e-06,1.03572133253e-15
1152.0,1e-06,3.00242017568e-06,1.0366210221e-15
1153.0,1e-06,3.00242227738e-06,1.03752071139e-15
1154.0,1e-06,3.00242437907e-06,1.03842040042e-15
1155.0,1e-06,3.00242648077e-06,1.03932008918e-15
1156.0,1e-06,3.00242858247e-06,1.04021977767e-15
1157.0,1e-06,3.00243068417e-06,1.04111946589e-15
1158.0,1e-06,3.00243278587e-06,1.04201915384e-15
1159.0,1e-06,3.00243488758e-06,1.04291884152e-15
1160.0,1e-06,3.00243698928e-06,1.04381852894e-15
1161.0,1e-06,3.00243909099e-06,1.04471821608e-15
1162.0,1e-06,3.0024411927e-06,1.04561790295e-15
1163.0,1e-06,3.00244329441e-06,1.04651758956e-15
1164.0,1e-06,3.00244539612e-06,1.0474172759e-15
1165.0,1e-06,3.00244749783e-06,1.04831696196e-15
1166.0,1e-06,3.00244959955e-06,1.04921664776e-15
1167.0,1e-06,3.00245170126e-06,1.05011633329e-15
