time,GluGA3P,GA3PDHAP,DHAPG3P,Glu,GA3P,DHAP,G3P
1781.2,4.06e-05,1.5e-06,0.05,5.1487169186e-07,4.27091508671e-07,1.06711534574e-09,5.69696841226e-08
1781.3,4.06e-05,1.5e-06,0.05,5.14852503394e-07,4.27105094898e-07,1.06714993674e-09,5.69752517712e-08
1781.4,4.06e-05,1.5e-06,0.05,5.14833315643e-07,4.27118680231e-07,1.06718452549e-09,5.69808196002e-08
1781.5,4.06e-05,1.5e-06,0.05,5.14814128607e-07,4.27132264671e-07,1.06721911197e-09,5.69863876097e-08
1781.6,4.06e-05,1.5e-06,0.05,5.14794942287e-07,4.27145848218e-07,1.06725369618e-09,5.69919557996e-08
1781.7,4.06e-05,1.5e-06,0.05,5.14775756681e-07,4.27159430871e-07,1.06728827813e-09,5.699752417e-08
1781.8,4.06e-05,1.5e-06,0.05,5.1475657179e-07,4.27173012631e-07,1.06732285782e-09,5.70030927207e-08
1781.9,4.06e-05,1.5e-06,0.05,5.14737387614e-07,4.27186593499e-07,1.06735743524e-09,5.70086614519e-08
1782.0,4.06e-05,1.5e-06,0.05,5.14718204154e-07,4.27200173473e-07,1.06739201039e-09,5.70142303635e-08
1782.1,4.06e-05,1.5e-06,0.05,5.14699021408e-07,4.27213752554e-07,1.06742658329e-09,5.70197994555e-08
1782.2,4.06e-05,1.5e-06,0.05,5.14679839377e-07,4.27227330741e-07,1.06746115392e-09,5.70253687278e-08
1782.3,4.06e-05,1.5e-06,0.05,5.14660658061e-07,4.27240908036e-07,1.06749572229e-09,5.70309381805e-08
1782.4,4.06e-05,1.5e-06,0.05,5.1464147746e-07,4.27254484438e-07,1.06753028839e-09,5.70365078136e-08
1782.5,4.06e-05,1.5e-06,0.05,5.14622297573e-07,4.27268059948e-07,1.06756485223e-09,5.7042077627e-08
1782.6,4.06e-05,1.5e-06,0.05,5.14603118402e-07,4.27281634564e-07,1.0675994138e-09,5.70476476207e-08
1782.7,4.06e-05,1.5e-06,0.05,5.14583939945e-07,4.27295208287e-07,1.06763397312e-09,5.70532177948e-08
1782.8,4.06e-05,1.5e-06,0.05,5.14564762203e-07,4.27308781118e-07,1.06766853017e-09,5.70587881491e-08
1782.9,4.06e-05,1.5e-06,0.05,5.14545585176e-07,4.27322353056e-07,1.06770308495e-09,5.70643586838e-08
1783.0,4.06e-05,1.5e-06,0.05,5.14526408863e-07,4.27335924101e-07,1.06773763748e-09,5.70699293987e-08
1783.1,4.06e-05,1.5e-06,0.05,5.14507233265e-07,4.27349494253e-07,1.06777218774e-09,5.70755002939e-08
1783.2,4.06e-05,1.5e-06,0.05,5.14488058382e-07,4.27363063513e-07,1.06780673574e-09,5.70810713693e-08
1783.3,4.06e-05,1.5e-06,0.05,5.14468884213e-07,4.27376631881e-07,1.06784128147e-09,5.7086642625e-08
1783.4,4.06e-05,1.5e-06,0.05,5.14449710759e-07,4.27390199355e-07,1.06787582494e-09,5.70922140609e-08
1783.5,4.06e-05,1.5e-06,0.05,5.14430538019e-07,4.27403765937e-07,1.06791036615e-09,5.7097785677e-08
1783.6,4.06e-05,1.5e-06,0.05,5.14411365994e-07,4.27417331627e-07,1.0679449051e-09,5.71033574734e-08
1783.7,4.06e-05,1.5e-06,0.05,5.14392194684e-07,4.27430896424e-07,1.06797944179e-09,5.71089294499e-08
1783.8,4.06e-05,1.5e-06,0.05,5.14373024088e-07,4.27444460329e-07,1.06801397621e-09,5.71145016067e-08
1783.9,4.06e-05,1.5e-06,0.05,5.14353854206e-07,4.27458023342e-07,1.06804850837e-09,5.71200739436e-08
1784.0,4.06e-05,1.5e-06,0.05,5.14334685039e-07,4.27471585462e-07,1.06808303827e-09,5.71256464606e-08
1784.1,4.06e-05,1.5e-06,0.05,5.14315516587e-07,4.2748514669e-07,1.06811756591e-09,5.71312191578e-08
1784.2,4.06e-05,1.5e-06,0.05,5.14296348848e-07,4.27498707025e-07,1.06815209128e-09,5.71367920352e-08
1784.3,4.06e-05,1.5e-06,0.05,5.14277181824e-07,4.27512266469e-07,1.0681866144e-09,5.71423650927e-08
1784.4,4.06e-05,1.5e-06,0.05,5.14258015515e-07,4.2752582502e-07,1.06822113525e-09,5.71479383303e-08
1784.5,4.06e-05,1.5e-06,0.05,5.14238849919e-07,4.27539382679e-07,1.06825565384e-09,5.7153511748e-08
1784.6,4.06e-05,1.5e-06,0.05,5.14219685038e-07,4.27552939446e-07,1.06829017017e-09,5.71590853458e-08
1784.7,4.06e-05,1.5e-06,0.05,5.14200520872e-07,4.27566495321e-07,1.06832468424e-09,5.71646591236e-08
1784.8,4.06e-05,1.5e-06,0.05,5.14181357419e-07,4.27580050303e-07,1.06835919604e-09,5.71702330816e-08
1784.9,4.06e-05,1.5e-06,0.05,5.1416219468e-07,4.27593604394e-07,1.06839370559e-09,5.71758072196e-08
1785.0,4.06e-05,1.5e-06,0.05,5.14143032656e-07,4.27607157593e-07,1.06842821287e-09,5.71813815376e-08
1785.1,4.06e-05,1.5e-06,0.05,5.14123871346e-07,4.276207099e-07,1.0684627179e-09,5.71869560357e-08
1785.2,4.06e-05,1.5e-06,0.05,5.1410471075e-07,4.27634261315e-07,1.06849722066e-09,5.71925307138e-08
1785.3,4.06e-05,1.5e-06,0.05,5.14085550868e-07,4.27647811839e-07,1.06853172116e-09,5.71981055719e-08
1785.4,4.06e-05,1.5e-06,0.05,5.140663917e-07,4.2766136147e-07,1.0685662194e-09,5.72036806099e-08
1785.5,4.06e-05,1.5e-06,0.05,5.14047233246e-07,4.2767491021e-07,1.06860071538e-09,5.7209255828e-08
1785.6,4.06e-05,1.5e-06,0.05,5.14028075507e-07,4.27688458058e-07,1.0686352091e-09,5.72148312261e-08
1785.7,4.06e-05,1.5e-06,0.05,5.14008918481e-07,4.27702005015e-07,1.06866970056e-09,5.72204068041e-08
1785.8,4.06e-05,1.5e-06,0.05,5.13989762169e-07,4.27715551079e-07,1.06870418976e-09,5.72259825621e-08
1785.9,4.06e-05,1.5e-06,0.05,5.13970606571e-07,4.27729096252e-07,1.0687386767e-09,5.72315585e-08
1786.0,4.06e-05,1.5e-06,0.05,5.13951451687e-07,4.27742640534e-07,1.06877316138e-09,5.72371346178e-08
1786.1,4.06e-05,1.5e-06,0.05,5.13932297517e-07,4.27756183924e-07,1.0688076438e-09,5.72427109155e-08
1786.2,4.06e-05,1.5e-06,0.05,5.1391314406e-07,4.27769726423e-07,1.06884212396e-09,5.72482873932e-08
